ID;Year;Author Ed.;Author;Translator;Short Title;Title;Publisher;Format;Review Reference;Catalogue Numbers;Notes;Further Editions
1776_4;1776;ANON.;ANON.;;THE MAIDEN AUNT;THE MAIDEN AUNT. WRITTEN BY A LADY. IN THREE VOLUMES. 246 1776;London: Printed for J. Bew, Pater-Noster-Row, 1776.;"Ivi, 221p; II 216p; III 264p. 12mo. 9s (MR), 7s 6d sewed or 9s bound (SJC, LC).";"MR 54: 161-2 (Feb 1776); AF II: 2691.";"PU Singer-Mend. PR3291.A6.L33.1776; ESTC n034765 (NA CLU-S/C).";"Not by Menella Bute Smedley who wrote a novel of the same title, published London, 1849. Prefatory advertisement v-vi declares: 'With a heart anxiously trembling for the success it may meet with, does the authoress venture this, her first performance., Epistolary. Post-dated; adv. SJC 28-31 Oct 1775 and LC 28-31 Oct 1775; booksellers include Almon, Ridley, Walter, Sewell and Davenhill. German trans. Leipzig, 1776-77 (Die unverheirathete Tante) (Price).";
1776_5;1776;ANON.;ANON.;;THE RIVAL FRIENDS;"THE RIVAL FRIENDS; OR, THE NOBLE RECLUSE: A NOVEL IN THREE VOLUMES. .";London: Printed for T. Vernor, in St. Michael's-Alley, Cornhill, 1776.;"I 224p; II 214p; III 23lp. 12mo. 7s 6d sewed (CR, LC, SJC), 9s (MR).";"CR41: 241 (Mar 1776); MR 54: 413-14 (May 1776).";"CtY Im.R521.776; ESTC n065946.";1 p. advs. end vol. 3. Epistolary. Adv., 'on Monday, Nov. 13, will be published', LC 38: 462 (9-11 Nov 1775). Also adv. SJC 14-16 Nov 1775. ESTC has 2 Dublin (1779 and 1784, t070918, EM 244: 4, and t119120) and 1 London (1784, n034328) edns. of Reginald du Bray: an Historic Tale, a reprint of vol. 2 of The Rival Friends.;Dublin, 1784 (Printed by S. Colbert, 1 vol., 12mo), EM 7473: 2, ESTC tI 19120. Reginald du Bray serialised, Berwick Museum, 1785-86, RM 1049. German trans. Leipzig, 1777 ( Die beyden Freunde und N ebenbuhler oder Der edle Klausner, eine Erzahlung in Brief en) (EAG).
1776_6;1776;ANON.;ANON.;;A SELECT COLLECTION OF ORIENTAL TALES;A SELECT COLLECTION OF ORIENTAL TALES. CALCULATED TO FORM THE MINDS OF YOUTH TO THE LOVE OF VIRTUE AND TRUE WISDOM.;"Edinburgh: Printed for W. Gordon, J. Bell; W. Creech; C. Elliot, Edinburgh; T. Caddel [sic], London; and R. Taylor, Berwick, 1776.";viii, 258p. 12mo.;;"BL 1608/1330; EM 2118: 5; ESTC t132020 (BI C, E; NA CLU-S/C, PPL).";"Frontispiece. Dedication to the Duchess of Buccleugh, signed 'The Editor'. Preface v-vi; table of contents vii-viii.";
1776_7;1776;[BICKNELL, Alexander].;BICKNELL, Alexander.;;THE HISTORY OF LADY ANNE NEVILLE;THE HISTORY OF LADY ANNE NEVILLE, SISTER TO THE GREAT EARL OF WARWICK: IN WHICH ARE INTERSPERSED MEMOIRS OF THAT NOBLEMAN, AND THE PRINCIPAL CHARACTERS OF THE AGE IN WHICH SHE LIVED. IN TWO VOLUMES.;London: Printed for T. Cadell, in the Strand, 1776.;"I xii, 263p; II 306p. 12mo. 5s sewed (CR), Ss (MR), 5s sewed or 6s bound (SJC).";"CR 41: 240-1 (Mar 1776); MR 55: 66 (July 1776).";"BL 1076.m.27; EM 5502: l; ESTC t071411 (BI BMp, MRu, O; NA CSmH, ICN, MH-H, PU &c.).";"Based in part on Antoine Frarn;:ois Prevost's Histoire de Marguerite d'Anjou ( Grieder ). Dedicated to the Duchess of Kingston. Adv., 'In the Press, and speedily will be published', SJC 27-30 Jan 1776; adv., with quotation from LR for Feb, PL 12 Apr 1776. German trans. Leipzig, 1777 ( Geschichte der Lady Anne Neville) (EAG). . ..";
1776_8;1776;[BICKNELL,Alexander].;BICKNELL,Alexander.;;ISABELLA;ISABELLA: OR, THE REW ARDS OF GOOD NATURE. A SENTIMENT AL NOVEL. INTENDED CHIEFLY TO CONVEY UNITED AMUSEMENT AND INSTRUCTION TO THE FAIR-SEX. BY THE AUTHOR OF THE BENEVOLENT MAN, AND THE HISTORY OF LADY ANNE NEVILLE.;"London: Printed for J. Bell, near Exeter Exchange, Strand; and C. Etherington, in York, 1776.";"I 127p; II 132p. 8vo [MR has 12mo]. 6s (MR), 6s bound (SJC), 5s bound (PL).";MR 55: 157 (Aug 1776).;"BRuENC;ESTCn016833 (NACaQQLa [vol. 2only]).";"1 p. adv. end vol. 1 and 10 pp. advs. end vol. 2. Adv., 'In a few Days will be published', SJC 9-11 Apr 1776; adv. as published PL 2 Apr 1776.";
1776_9;1776;[BONHOTE, Elizabeth].;BONHOTE, Elizabeth.;;THE RAMBLES OF MR;THE RAMBLES OF MR. FRANKLY. PUBLISHED BY HIS SISTER. VOL. III/ VOL. IV.;London: Printed for T. Becket, the Corner of the Adelphi, in the Strand, 1776.;"III l 83p; IV 230p. 8vo. Ss sewed ( CR, MR).";"CR42: 155 (Aug 1776); MR 55: 67 (July 1776);AF II: 404.";"0 256.f. 2879-2880; EM 2998: 9; ESTC n013411 (BI MRu; NA PU).";Vols. I and 2 1772: 30. Adv., 'Next Week will be published', SJC 23-25 Apr 1776. German trans. [of all 4 vols.] Leipzig, 1773-76 (Die Wanderungen des Herrn Frankly) (WC).;
1776_10;1776;(COGAN, Thomas].;COGAN, Thomas.;;JOHN BUNCLE;JOHN BUNCLE, JUNIOR, GENTLEMAN.;London: Printed for J. Johnson, in St. Paul's Church-Yard, 1776/78.;"I (1776) 280p; II (1778) 307p. 12mo. vol. 13s (CR,MR), 3ssewed (SJC); vol. 2 3ssewed (CR, MR, LC).";"CR 42: 319-20 (Oct 1776), MR 55: 160 (Aug 1776) vol. 1; CR45: 239 (Mar 1778), MR 58: 312-3 (Apr 1778) vol. 2; AF II: 741, 742.";"C 7720.d.1582-; EMf; ESTC t144130 (BI BL, MRu, O; NA CtY-BR, CSmH, DLC, IU &c.).";"'St. Paul's Church Yard' has no hyphen on t. p. to vol. 2. Epistolary. A sequel to Thomas Amory's The Life of John Bunde (1756, JR 362, 990;AFI: 68, 69).";
1776_11;1776;GRIFFITH, [Elizabeth].;GRIFFITH, Elizabeth.;;THE STORY OF LADY JULIANA HARLEY;THE STORY OF LADY JULIANA HARLEY. A NOVEL. IN LETTERS. BY MRS. GRIFFITH.;London: Printed for T. Cadell, in the Strand, 1776.;"I 259p; II 270p. 12mo. 5s sewed (CR, SJC), 6s (MR).";"CR 42: 155 (Aug 1776); MR 55: 238-9 (Sept 1776); AF II: 1741.";"BL 12612.e.6;EM231: 4; ESTCt066937 (BIO; NACSmH,CU-A,IU,&c.;EAPm).";Epistolary. Adv. SJC 13-15 June 1776. Extract published WEP 22-24 Aug 1776.;"Dublin, 1776 (Printed for S. Price, B. Corcoran, W. Sleater, W. Whitestone, R. Cross [and 20 others in Dublin], 2 vols., 12mo), EM 3558: 7, ESTC t107620. French trans. Paris, 1777 (Histoire de lady Julie Harley) (BN); German trans. Leipzig, 1777 ( Geschichte der Lady Juliana Harley) (Price)."
1776_12;1776;[HAMILTON,LadyMary].;HAMILTON,LadyMary.;;LETTERS FROM THE DUCHESS DE CRUI AND OTHERS;LETTERS FROM THE DUCHESS DE CRUI AND OTHERS, ON SUBJECTS MORAL AND ENTERTAINING, WHEREIN THE CHARACTER OF THE FEMALE SEX, WITH THEIR RANK, IMPORTANCE, AND CONSEQUENCE, IS STATED, AND THEIR RELATIVE DUTIES IN LIFE ARE ENFORCED. BY A LADY.;"London: Printed for Robson, New Bond-Street; Walter, Charing-Cross; and Robinson, Pater-noster Row, 1776.";"I ii, iv, 222p; II 240p; III 224p; IV 222p; V 243p. 8vo. 12s 6d sewed (CR), ISs (MR), 12s 6d sewed or 15s bound (SJC).";"CR41: 204-8 (Mar 1776);MR55: 403-4 (Nov 1776).";"BL 1085.h.10-12; EM 1913: 1; ESTC t080472 (NA CSmH, KU-S, PU, &c.).";Lady Mary Leslie became by her two marriages first Walker and then Hamilton (see FC). Epistolary.;
1776_13A;1776;"[LA ROCHE, Marie Sophievon]; {COLLYER, Joseph }.";"LA ROCHE, Marie Sophievon; COLLYER, Joseph ."; COLLYER, Joseph ;THE HISTORY OF LADY SOPHIA STERNHEIM;THE HISTORY OF LADY SOPHIA STERNHEIM. ATTEMPTED FROM THE GERMAN OF MR. WIELAND.;London: Printed for Mr. Joseph Collyer, and sold by T. Jones, at Clifford's-Inn-Gate, Fetter-Lane, near Fleet-Street, 1776.;"I viii, 252p; II 212p, 12mo. 6s (MR), 6s bound (SJC).";MR 55: 157 (Aug 1776).;"BL 837.c.21; EM 2371: 9; ESTC t100449 (BI E, 0).";Trans. of Geschichte des Frauleins von Sternheim, originally edited and corrected with a preface by C. M. Wieland (Leipzig, 1771). See also trans. by Edward Harwood (below). 4 pp advs. end vol 2. Epistolary. Translator's Preface signed Joseph Collyer. Adv., 'For the Benefit of the Widow and Children of the late Mr. Co Hyer,' SJC 30 May-1 June 1776. RG: 'N.B. Mr. Wieland was only Editor of Lady Sternheim, wh. was written by a Lady,Madm. de la Roche, of Coblentz.' Serialised as 'The Adventures of Miss Sophia Sternheim' in 4 magazines in 1776-77, RM 53. French trans. La Haye, 1773 (Memoires de mademoise.lle de Sternheim) (BGR).;
1776_13B;1776;"[LA ROCHE, MarieSophievon]; HARWOOD,E[dward] .";"LA ROCHE, MarieSophievon; HARWOOD,Edward ."; HARWOOD,Edward ;MEMOIRS OF MISS SOPHY STERNHEIM;MEMOIRS OF MISS SOPHY STERNHEIM. FROM THE GERMAN OF MR. WIELAND. BY E. HARWOOD, D.D. IN TWO VOLUMES.;London: Printed for T. Becket, Corner of the Adelphi, in the Strand, 1776.;"I vi, 214p; II l 70p. 6s (MR), Ss sewed (WEP).";"MR 55: 319 (Oct 1776); AF II: 1826.";"IU x833.L32.OgEh; ESTC n035384 (NAMiU, MA).";Trans. of Geschichte des Frauleins von Sternheim, originally edited and corrected with a preface by C. M. Wieland (Leipzig, 1771). Also translated by Joseph Collyer (see above) as The History of Lady Sophia Sternheim. Preface signed E. Harwood and dated March 25, 1776. Epistolary. Adv., 'In the Press, and speedily will be published' with the title given only as 'A Translation of de Mademoiselle de Sternheim', SJC 4-6 Jan 1776. Adv. WEP 8-10 Oct 1776.;Dublin, 1777 (J. Beatty and J. Jackson, 1 vol., no format) (WC), xESTC [WC also has an entry for an apparently identical edn. with the second bookseller C. Jackson].
1776_14;1776;[PRATT,SamuelJackson].;PRATT,SamuelJackson.;;THE PUPIL OF PLEASURE;THE PUPIL OF PLEASURE: OR, THE NEW SYSTEM ILLUSTRATED. INSCRIBED TO MRS. EUGENIA STANHOPE, EDITOR OF LORD CHESTERFIELD'S LETTERS. BY COURTNEY MELMOTH.;London, Printed for G. Robinson, and J. Bew, in Pater-Noster-Row. 1776.;"I xv, 230p; II 252p. 12mo. 5s sewed ( CR), 6s (MR), 5s sewed or 6s bound (SJC).";"CR 42: 447-51 (Dec 1776); MR 56: 231-2 (Mar 1777); AF II: 3584.";"BL245.f.2; EM 3771: 2; ESTC t124435 (NA CtY-BR, CSmH, ICN, MH-H, PU &c.).";"Epistolary. Adv. SJC 4-7 Jan 1777. Further edns: Dublin, 1781 (Printed for C. Jackson), 1 vol., 8vo), n019791; London, 1783, ESTC t0707 l 7; Philadelphia, 1778, ESTC w030655; Boston, [ 1780], ESTC w025005. French trans. Amsterdam, 1787 (L'Eleve du plaisir) (BN); German trans. Leipzig, 1789 (Der Freudenzogling) (RS).";
1776_15;1776;[RENWICK, William].;RENWICK, William.;;MISPLACED CONFIDENCE;"MISPLACED CONFIDENCE; OR, FRIENDSHIP BETRAYED.";"London: Printed for the Author; and sold by E. and C. Dilly, in the Poultry, 1776.";"Ixxiv, 196, 110p;Il203p;III218p.12mo.";;"OU PS700.Al M54; ESTC n022165.";"Continuation ofRenwick,s Genuine History of two Unfortunate Lovers (ESTC). Dedication to the Duke of Northumberland. Page numbering in vol. 2 begins with p. 111; preceding part appears to conclude vol. 1. Epistolary.";"London, 1777 (Fielding and Walker), EM 98: 3, ESTC t066925. T~is~dn. not reviewed; 1777Londonedn. rev. CR44: 158 (Aug 1777);MR57: 80 (July 1777). Fielding and Walker edn. adv., 'elegantly printed', 6s sewed or 7s 6d bound, SJ C 24-26 June 1777."
1776_16;1776;SEALLY, John.;SEALLY, John.;;THE LO~ES OF CALISTO AND EMIRA;"THE LO~ES OF CALISTO AND EMIRA; OR, THE FATAL LEGACY. PUBLISH D FROM THE ORIGINALS, BY JOHN SEALLY, GENT.";London: Printed for T. Becket, Corner of the Adelphi, in the Strand, 1776.;10, 262p. 12mo. 2s 6d sewed (CR, SJC), 3s (MR).;"CR 41: 324-5 (Apr 1776); MR 55: 66 (July 1776).";"BL 1261 l.g.18; EM 225: l; ESTC t057366 (NA CtY, CSmH, PU).";"1 p. advs. end vol. 253 Epistolary. 'To the Reader' 3-10. Dedication (first in French and then in English) to Comtesse Elizabeth Mess era ti) signed Jean Seally in the French version and John Seally in the English. Page numbering begins again at 1 with first page of novel. Adv., 'In a few Days will be published', SJC 24-27 Feb 1776. French trans. [ Londres; probably Paris] 1777 ( Les amours d'Bmire et Calisto, ou la fatale succession) ESTC t162776; German trans. Leipzig, 1777 (Calisto's und Emirens Liebe oder die ungluckliche Erbschaft) (EAG).";
1776_17;1776;"VOLTAIRE, [Frarn; ois-MarieArouet].";"VOLTAIRE, Frarn; ois-MarieArouet.";;YOUNG JAMES OR THE SAGE AND THE ATHEIST;YOUNG JAMES OR THE SAGE AND THE ATHEIST. AN ENGLISH STORY FROM THE FRENCH OF M. DE VOLTAIRE.;London: Printed for J. Murray, No. 32, Fleet Street, 1776.;ii, 130p. 8vo. ls 6d (CR), 2s 6d sewed (SJC).;"CR 41: 487-8 (June 1776); AF II: 4642.";"BL 012548.eeee.44; EM 94: 7; ESTC t137638 (NA CaOHM, CLU-S/C, CSmH &c.).";"Trans. of Histoire de Jenni, ou le sage et l'athee (Londres [Geneva], 1775). CR reviews under 'Miscellaneous'. Adv., 'Adorned with an original Frontispiece, finely engraved', SJC 9-11 Apr 1776; Murray's address is expanded to 'No. 32, facing St. Dunstan's Church, Fleet Street'. Further edns: Dublin, 1776 (Printed for D. Chamberlaine, W. Whitestone, J. Sheppard, J. Potts, S. Watson [and 15 others in Dublin], 1 vol., 8vo), ESTC t177717; London, 1776, ESTC t179133; London, 1795, ESTC t212649.";
1777_1;1777;ANON.;ANON.;;THE HISTORY OF AMELIA HARCOURT AND LOUISA DARLINGTON;THE HISTORY OF AMELIA HARCOURT AND LOUISA DARLINGTON. IN TWO VOLUMES.;"London: Printed for H. Gardner, opposite St Clement's Church, in the Strand; C. Parker, in New Bond-Street; and J. Bew, in Pater-noster-Row, 1777.";"I 160p; II 14lp. 8vo. 6s bound (MR), 5s sewed or 6s bound (half-title, SJC).";"MR57: 74-5 (July 1777);AF II: 1954.";"BL 12611.aa.24; EM 162: l; ESTC t107714.";4-pp. table of contents beginning each vol. Text in both vols. begins on p. 17. Adv., 'In Two neatPocketVols.', SJC 11-13 Mar 1777. German trans. Leipzig, 1778 (Amelie Harcourt und Louise Darlington) (Price).;
1777_2;1777;ANON.;ANON.;;THE HISTORY OF MELINDA HARLEY;THE HISTORY OF MELINDA HARLEY, YORKSHIRE.;London: Printed for G. Robinson, No. 25. Paternoster-Row, and J. M'Cliesh, Edinburgh, 1777.;iv, 180p. 12mo. 2s 6d sewed (CR, MR), 3s bound (adv.).;"CR 44: 478 (Dec 1777); CR45: 474 (June 1778); MR 58: 395 (May 1778); AF II: 1967, 1968.";"PU Singer-Mend.PR.3991.Al.H5734.1777; ESTCn008474.";Epistolary. Adv. end vol. 2 of The History of the Hon. Mrs. Rosemont ( 1781: 17).;London, 1779, EM 7725: 7, ESTC t127667.
1777_3;1777;ANON.;ANON.;;THE HISTORY OF MISS MARIA BARLOWE;THE HISTORY OF MISS MARIA BARLOWE. IN A SERIES OF LETTERS. IN TWO VOLUMES.;London: Printed for Fielding and Walker No. 20, Pater-Noster-Row, 1777.;"I 246p; II 233p. 12mo. Ss sewed (CR), 6s (MR).";"CR 44: 397-8 (Nov 1777); MR 58: 395-6 (May 1778); AF II: 1969.";"BL 12612.ccc.12; EM 129: 5; ESTC t066902.";Epistolary.;
1777_4;1777;ANON.;ANON.;;*THE HISTORY OF PHILARIO AND CLEMENTINA;*THE HISTORY OF PHILARIO AND CLEMENTINA.;"London: Printed for the Author; and sold by B. Law, in Ave-Maria Lane, and all other Booksellers (SJC), 1777 (SJC).";2 vols. 12mo. 6s bound (MR), 5s sewed or 6s bound (SJC).;"MR 57: 75 (July 1777); AF II: 1970.";No copy located.;"Adv. SJC 9-11 Jan 1777; title has added 'A Novel'.";
1777_5;1777;ANON.;ANON.;;*THE HISTORY OF THE CURATE OF CRAMEN;*THE HISTORY OF THE CURATE OF CRAMEN. TAKEN FROM REAL LIFE. BY AN UNBENIFICED CLERGYMAN OF THE CHURCH OF ENGLAND.;London: Johnson, 1777.;2 vols. 12mo. Ss sewed (CR, MR).;"CR43: 314 (Apr 1777); MR 57: 248-9 (Sept 1777).";No copy located.;"CR reviews under 'Novels'; MR reviews under 'Novels & Memoirs'. Adv. SJC 23-25 Mar 1775 announces that this novel 'About the Beginning of next May will be published, By Subscription, In two Volumes, Price 5s. sewed in blue'. Adv. c~ntinues: 'They who choose to favour the above Publication are requested to send their Names to Mr Dodsley, Pall-Mall, or to Mr George Keith, Gracechurc~-Street, s?me be~ore the beginning of next April, as but a few Copies more t~an are su~scnbed for will_ be p~mted. . No Money is desired till the Work is published. A List of the Subscribers Names will be prefixed to the first Volume. However ridiculed oflate Years a Regard for the Public may be, yet I will venture to affirm that is my principal Motive for the above Publication, but not my sole Motive; I wish to be paid for my Trouble; and if the Generosity of the Public shall exceed that, and make me some Amends for the Untowardness of Fortune, I shall receive the Obligation with Gratitude. The AUTHOR.' German trans. Leipzig, 1778 (DerSubstitutvon Craman) (Price).";
1777_6;1777;ANON.;ANON.;;LETTERS FROM HENRIETTA TO MORVINA;LETTERS FROM HENRIETTA TO MORVINA. INTERSPERSED WITH ANECDOTES, HISTORICAL AND AMUSING, OF THE DIFFERENT COURTS AND COUTRIES THROUGH WHICH SHE PASSED. FOUNDED ON FACTS. IN TWO VOLUMES.;London: Printed for J. Bew, No. 28, Paternoster Row, 1777.;"I iv, 206p; II 230p .. 12mo. Ss sewed ( CR), 6s bound (MR), Ss sewed or 6s bound (LC).";"CR 46: 267-71 ( Oct 1778); MR 59: 392 (Nov 1778); AF II: 2536.";"BL 12613.g.9; EM 227: 7; ESTC t070913 (NA PU).";Epistolary. Possibly misdated? No. 1777 adv. located but adv. LC 43: 492 (21-23 May 1778), GND 20 May 1778 and PA 22 May 1778. German trans. Leipzig, 1779 (BriefevonHenrietteanMorvina) (Price). . CR: 'A Novel which is founded on facts, though it may not always prove so entertaining m respect of incidents, is free, however, from those blemishes which arise from the extrava~ gance of ungoverned invention. In that before us we are presented with the correspondence of ~n accomplished and amiable young lady, who describes to her sister several characters ~hich she occ~sionally ac.companies with various particulars concerning them' (p. 267): Th~se Letters m generaJ discover the sentiments of a virtuous and well educated mind that retams _a taste unvitiated either by the fashionable gaieties of life, or an increased acquaintance With the world· and in po' t f · · h ( , m o compos1t1on, t ey are superior to common novels, p. 271).;
1777_7;1777;ANON.;ANON.;;THE MUTABILITY OF HUMAN LIFE;"THE MUTABILITY OF HUMAN LIFE; OR, MEMOIRS OF ADELAIDE, MARCHIONESS OF MELVILLE. BY A LADY. IN TWO VOLUMES.";London: Printed for J. Bew, in Pater-Noster-Row, 1777.;"I 256p; II 273p; III 232p. 12mo. 7s 6d sewed (CR), 9s bound (MR), 7s 6d sewed or 9s bound (SJC).";"CR 44: 154 (Aug 1777); MR 57: 319 (Oct 1777); AF II: 3022.";"C S727.d.77.39-; EM 1100: 8; ESTC n010299 (NA CSmH, MH-H, NjP).";Epistolary. Adv. SJC 26-28 June 1777.;Dublin, 1777 (Printed for S. Price, W. Sleater, W. Whitestone, W. Watson, D. Chamberlaine (and 11 others in Dublin], 2 vols., l2mo), ESTC n022585. German trans. Leipzig, 1778 (Die Abwechselungen des menschlichen Lebens) (Price).
1777_8;1777;ANON.;ANON.;;THE SUSPICIOUS LOVERS;THE SUSPICIOUS LOVERS: A NOVEL. IN THREE VOLUMES. BY THE AUTHOR OF WOODBURY.;"London: Printed for J. Wilkie, St Paul's Church-Yard; and E. and C. Dilly, in the Poultry,1777.";"I 227p; II 191p; III 233p. 12mo. 6s (MR), 6s sewed (GND).";"MR 57: 319 (Oct 1777); AF II: 4310.";"CtY Im.Su82. 777; xESTC. 258";Epistolary. Woodbury 1773: 23. Adv. GND 11 Apr 1777. . . German trans. Leipzig, 1778 ( Die m isstra uischen Verliebten) ( Pnce).;
1777_9;1777;BROQKE, [Frances].;BROQKE, Frances.;;THE EXCURSION;"THE EXCURSION. IN TWO VOLUMES. BY MRS. BROOKE; AUTHOR OF THE HISTORY OF LADY JULIA MANDEVILLE, AND OF EMILY MONTAGU.";London: Printed for T. Cadell, in the Strand, 1777.;"I 215p; II 267p. 12mo. 5s sewed (CR, MR).";"CR 44: 61-3 (July 1777); MR 57: 141-5 (Aug 1777); AF II: 480.";"BL 12612.cc.9; EM 129: 8; ESTC t066365 (BI C, O; NA CSmH, MH-H, NjP, PU &c.).";"The History of Lady Julia Mandeville, 1763, JR 769,AF I: 257; The History of Emily Montague, 1769, JR 1298, AF I: 256. Adv., 'In a few Days will be published,, SJC 28 June-1 July 1777; adv. as published SJC 10-12 July 1777. Further edns: Dublin, 1777 (Printed for Messrs. Price, Whitestone, Corcoran, R. Cross, Sleater [and 18 others in Dublin), 2 vols., 12mo), ESTC t060973; London, 1785, ESTC n007041. French trans. Serialised, Universal and Hibernian Magazines, 1777, RM 378. Lausanne, 1778 (L'Excursion, ou ['Escapade) (BN); German trans. Leipzig, 1778 (Die Lustreise) (EAG).";
1777_10;1777;[FERGUSS, Miss].;FERGUSS, Miss.;;THE THOUGHTLESS WARD;THE THOUGHTLESS WARD. A NOVEL. BY A LADY.;London: Printed for T. Lowndes, N° 77, in Fleet-Street, 1777.;283p. 12mo. 3s sewed (CR), 3s (MR), 3s bound (SJC).;"CR44: 153-4 (Aug 1777); MR 57: 319 (Oct 1777); AF II: 1424.";"DFo PR3447.F8.T4.Cage; xESTC (NA MB).";Author attribution from NUC. Epistolary. GM n.s. 94 (1824): 224 notes that Rhoda Woodington was paid 10 gns. in Feb 1777 for this novel 'wrote by Miss Ferguss, ofBugden, Huntingdonshire.' Adv. SJC 16-18 Sept 1777. German trans. Leipzig, 1778 (Das unbehutsame Mundel) (Price).;
1777_11;1777;[GIBBES, Phebe].;GIBBES, Phebe.;;*MODERN SEDUCTION;"*MODERN SEDUCTION, OR INNOCENCE BETRAYED: CONSISTING OF SEVERAL HISTORIES OF THE PRINCIPAL MAGDALENS, RECEIVED INTO THAT CHARITY SINCE ITS ESTABLISHMENT. VERY PROPER TO BE READ BY ALL YOUNG PERSONS; AS THEY EXHIBIT A FAITHFUL PICTURE OF THOSE ARTS MOST FAT AL TO YOUTH AND INNOCENCE; AND OF THOSE MISERIES THAT ARE THE NEVER-FAILING CONSEQUENCES OF A DEPARTURE FROM VIRTUE. BY THE AUTHOR OF LADY LOUISA STROUD.";"London: Printed for F. Noble, near Middle-Row, Holbourn; and J. Noble, in St Martin's Court, near Leicester-Square (SJC).";2 vols. 12mo. 6s (MR, LC), 5s sewed or 6s bound (SJC).;"MR 57: 75 (July 1777); AF II: 1606.";No copy located.;The History of Lady Louisa Stroud, 1764, JR 836, AF I: 1250. Adv. SJC 1-4 Mar 1777. Adv. LC 15-17 Feb 1780.;
1777_12;1777;[HAMILTON,LadyMary].;HAMILTON,LadyMary.;;MEMOIRS OF THE MARCHIONESS DE LOUVOI;MEMOIRS OF THE MARCHIONESS DE LOUVOI. IN LETTERS. BY A LADY. IN THREE VOLUMES.;"London: Printed for Robson, New Bond-Street; Walter, Charing-Cross; and Robinson, Paternoster-row, 1777.";"I vii, 199p; II 203p; III 187p. 8vo. 7s 6d sewed (CR, MR).";"CR 43: 303-6 (Apr 1777); MR 57: 249 (Sept 1777); AF II: 1793.";"BLC.175.l.4; EM 4789: 18; ESTC tl27871 (NACSmH,MH-H, NjP &c.).";Lady Mary Leslie became by her two marriages first Walker and then Hamilton ( see FC) · 1 p. adv. end vol 3 (adv. for 2ndedn. of LettersoftheDuchessDeCrui (1776: 12] by Lady Mary Walker). Epistolary.;
1777_13;1777;[MACKENZIE, Henry].;MACKENZIE, Henry.;;JULIA DE ROUBIGNE;JULIA DE ROUBIGNE, A TALE. IN A SERIES OF LETTERS. PUBLISHED BY THE AUTHOR OF THE MAN OF FEELING, AND THE MAN OF THE WORLD. IN TWO VOLUMES.;"London: Printed for W. Strahan, and T. Cadell; and W. Creech, Edinburgh, 1777.";"I xii, 195p; II vii, 202p. 12mo. 5s sewed (MR, SJC).";"MR 57: 248 (Sept 1777); AF II: 2663.";"C S727 .d. 77 .6-; EM 1009: 20; ESTC n0027 40 (NA MH-H, ILfC).";"1 p. advs. end vol. 2. Adv., 'In a few Days will be published', SJC 1-3 Apr 1777; adv. as published SJC 8-10 Apr 1777. 1,000 copies printed Feb. 1777 (Strahan 16 f. 21). 2nd edn., 'speedily will be published', adv. SJC 8-11 Nov 1777; adv. as published SJC 20-23 Dec 1777. Adv. by Strahan and Cadell PA 4 Nov 1777 refers to recent newspaper reports ascribing authorship of The Man of Feeling (1771: 46), The Man of the World ( 1773: 36), Julia de Roubigne and Mackenzie's poem The Pursuits of Happiness to the late Mr Eccles of Bath; Strahan and Cadell declare that they have 'long been intimately acquainted with' Mackenzie a~d have printed hi~ works from manuscripts in his own hand, have paid him for the copynghts and have reprmted some from Mackenzie's corrected copies. Also issued with imprint, London: Printed for W. Strahan, and T. Cadell, 1777, 2 vols., 12mo, EM 6881: 1, ESTC t029274. Further edns: Dublin, 1777 (Printed by James Byrn, and Son, for the Company ofBooksellers, 2 vols., 12mo ), ESTC t029275; London, 1778, ESTC n029290; Edinburgh, 1781/82, ESTC t186938; Philadelphia, 1782, ESTC w02754 l; Dublin, 1783, ESTC t107273; 6 further entries in ESTC; WC has 5 entries between 1800 and 1850· NST~ lists edns in 1805, 1809, 1810, 1823 and 1824. German trans. Leipzig, 1778 (Julie vo~ Ro~ngne) _(~AG); French trans. Rotterdam, 1779 (Histoirede]uliedeRoubigne) (BN). Faes: N . . R [Willia~ Enfield]:'••• we can with pleasure assure our readers, that they will find in Julia de Roubigne, the same richness of invention, pathos of sentiment and simplicity of language, which distinguished the Author's former productions. We have found so much to admire in these natural effusions of genius and feeling, that it is with great regret we learn from the preface, that this may, probably, be the last time that the Author will contribute, in this way, to the amusement of the Public.' MAN, Henry, THE TRIFLER See 1775: 29";
