"";"id";"date";"author";"gender";"title";"publication";"format";"cat";"notes";"further_eds"
"343";"1804A047";"1804.";"Miriam MALDEN ";"Female.";"JESSICA MANDAVILLE OR THE WOMAN OF FORTITUDE IN FIVE VOLUMES BY MIRIAM MALDEN";"Richmond:Printed by and for G. A. Wall; and sold by Longman, Hurst, Rees, and Orme, London, 1804. ";"5 vols (I vii, 298p; II 258p; III 284p; IV 282p; V 275p). 12°.";"Corvey; CME 3-628-48145-7; ECB 364; EN2 1804: 45; NSTC M806; xOCLC.";"Dedication to 'H<U+0097><U+0097> C<U+0097><U+0097>, Esq.'.";NA
"344";"1804A048";"1804.";"Mary MEEKE ";"Female.";"AMAZEMENT A NOVEL IN THREE VOLUMES BY MRS MEEKE AUTHOR OF ELLESMERE MIDNIGHT WEDDINGS C";"London:Printed at the Minerva-Press, for Lane, Newman, and Co. Leadenhall-Street, 1804. ";"3 vols (I 276p; II 279p; III 274p). 12°.";"Corvey; CME 3-628-48206-2; EN2 1804: 46; NSTC M1952; xOCLC.";NA;NA
"345";"1804A049";"1804.";"Mary MEEKE ";"Female.";"THE NINE DAYS WONDER A NOVEL IN THREE VOLUMES BY MRS MEEKE AUTHOR OF THE OLD WIFE AND YOUNG HUSBAND AMAZEMENT C C";"London:Printed at the Minerva-Press, for Lane, Newman, and Co. Leadenhall-Street, 1804. ";"3 vols (I 284p; II 269p; III 251p). 12°.";"Corvey; CME 3-628-48210-0; ECB 415; EN2 1804: 47; xNSTC; xOCLC.";NA;NA
"346";"1804A050";"1804.";"Mary MEEKE ";"Female.";"THE OLD WIFE AND YOUNG HUSBAND A NOVEL IN THREE VOLUMES BY MRS MEEKE AUTHOR OF ELLESMERE PALMIRA AND ERMANCE C";"London:Printed at the Minerva-Press, for Lane, Newman, and Co. Leadenhall-Street, 1804. ";"3 vols (I 264p; II 280p; III 277p). 12°.";"Corvey; CME 3-628-48211-9; EN2 1804: 48; xNSTC; OCLC 13340278.";NA;NA
"347";"1804A051";"1804.";"Mary MEEKE ";"Female.";"SOMETHING ODD A NOVEL IN THREE VOLUMES";"London:Printed at the Minerva-Press, for Lane, Newman, and Co. Leadenhall-Street, 1804. ";"3 vols (I vii, 286p; II 273p; III 278p). 12°.";"Corvey; CME 3-628-48654-8; ECB 549; EN2 1804: 49; xNSTC; OCLC 6932630.";"'A Dialogue between the Author and his Pen', vol. 1, pp. [i]<U+0096>vii.";NA
"348";"1804A052";"1804.";"Anna MILLIKIN ";"Female.";"THE RIVAL CHIEFS OR BATTLE OF MERE A TALE OF ANCIENT TIMES BY ANNA MILLIKIN AUTHOR OF CORFE CASTLE PLANTAGENET C";"Cork:Printed by J. Connor, 1804. ";"1 vol.  (215p). 12°.";"BL 12651.b.25; ECB 495; EN2 1804: 50; NSTC M2412; xOCLC.";"'Entered at Stationer's Hall' after imprint date. ECB entry dates Mar 1805, and probably relates to the Minerva edn of 1805 (see Further edns).";"1805 (Corvey<U+0097>a reissue by Lane, Newman, and Co, with 'Connor, Printer, Cork' on verso of t.p.), CME 3-628-48164-3."
"349";"1804A053";"1804.";"Henrietta Rouviere MOSSE ";"Female.";"LUSSINGTON ABBEY A NOVEL IN TWO VOLUMES BY HENRIETTA ROUVIERE";"London:Printed at the Minerva-Press, for Lane, Newman, and Co. Leadenhall-Street, 1804. ";"2 vols (I iv, 347p; II 308p). 12°.";"Corvey; CME 3-628-48348-4; EN2 1804: 51; xNSTC; OCLC 47127660.";"'To the Reviewers', signed Henrietta Rouviere.";"French trans., 1807."
"350";"1804A054";"1804.";"Hugh MURRAY ";"Male.";"THE SWISS EMIGRANTS A TALE";"London:Printed for T. N. Longman and O. Rees, Paternoster Row, 1804. ";"1 vol.  (126p). 12°.";"Corvey; CME 3-628-48796-X; ECB 572; EN2 1804: 52; NSTC M3703; OCLC 6620022.";"Preface (19 pp. unn.) outlining background of Swiss Revolution in 1798. Advs (15 pp. unn.) at the end incorporating a long critique, from  MR, of Henry Zschokke's History of the Invasion of Switzerland. The Swiss Emigrants is one of several works subsequently claimed by Louisa Theresa Bellenden Ker (see RLF 11: 400, Item 6 [1822?]), though this title has hitherto been widely attributed to Hugh Murray.";"2nd edn 1806 (NSTC)."
"351";"1804A055";"1804.";"Mary Anne NERI ";"Female.";"THE EVE OF SANPIETRO A TALE IN THREE VOLUMES";"London:Printed for T. Cadell and W. Davies, Strand; by I. Gold, Shoe-Lane, Fleet-Street, 1804. ";"3 vols (I 290p; II 278p; III 250p). 12°.";"Corvey; CME 3-628-47638-0; EN2 1804: 53; NSTC N563; OCLC 6950535.";NA;"MLC claims French trans. as La Veille de Saint Pierre, ou la vengeance (Paris, 1823); but CCFR attributes this title to Jean Cohen (1781<U+0096>1848), who might nevertheless have been its translator."
"352";"1804A056";"1804.";"Eliza PARSONS ";"Female.";"MURRAY HOUSE A PLAIN UNVARNISHED TALE IN THREE VOLUMES BY MRS PARSONS AUTHOR OF ERRORS OF EDUCATION WOMAN AS SHE SHOULD BE MYSTERIOUS WARNING GIRL OF THE MOUNTAIN THE PEASANT OF ARDENNE FOREST THE VALLEY OF ST GOTHARD THE MISER AND HIS FAMILY MYSTERIOUS VISIT C C";"Brentford:Printed by and for P. Norbury; and sold by Hurst, No. 32, Paternoster Row; Carpenter and Co. Old-Bond-Street; Earle, Albemarle-Street; Hatchard, Piccadilly; and Didier and Tibbett, St. James's-Street, London; also by W. Ansell, Richmond, Surrey, 1804. ";"3 vols (I 296p; II 264p; III 331p). 12°.";"Corvey; CME 3-628-48398-0; ECB 378; EN2 1804: 54; NSTC P564; OCLC 47639651.";"Sometimes attributed to Mary Meeke, not Parsons. The title (as above) however clearly attributes this work to Eliza Parsons; the Brentford/Norbury imprint also matches other works by Parsons, but not those by Mary Meeke (a Minerva Press author).";NA
"353";"1804A057";"1804.";"Jean Baptiste PICQUENARD ";"Male.";"ZOFLORA OR THE GENEROUS NEGRO GIRL A COLONIAL STORY FROM THE FRENCH OF J B PIGUENARD IN TWO VOLUMES";"London:Printed for Lackington, Allen, and Co. Temple of the Muses, Finsbury Square, 1804. ";"2 vols (I iv, 201p; II 235p). 12°.";"Corvey; CME 3-628-49004-9; ECB 450; EN2 1804: 55; NSTC P1648; OCLC 6968979.";"Trans. of Zoflora, ou la bonne négresse, aventure coloniale (Paris, 1799). Printer's mark after imprint date reads: '(By T. Appleby, North Shields)'. Collates in sixes.";NA
"354";"1804A058";"1804.";"Guillaume Charles Antoine PIGAULT-LEBRUN ";"Male.";"THE BARONS OF FELSHEIM A ROMANCE IN THREE VOLUMES FROM THE FRENCH OF PIGAULT LEBRUN AUTHOR OF MY UNCLE THOMAS MONSIEUR BOTTE C";"London:Printed at the Minerva-Press, for Lane, Newman, and Co. Leadenhall-Street, 1804. ";"3 vols (I 248p; II 271p; III 287p). 12°.";"ViU PZ2.P534B.1804; ECB 335; EN2 1804: 56; xNSTC; OCLC 6969044.";"Trans. of Les Barons de Felsheim (Paris, 1798).";NA
"355";"1804A059";"1804.";"Anna Maria PORTER ";"Female.";"THE LAKE OF KILLARNEY A NOVEL IN THREE VOLUMES BY ANNA MARIA PORTER AUTHOR OF OCTAVIA WALSH COLVILLE C C";"London:Printed for T. N. Longman and O. Rees, Paternoster-Row, 1804. ";"3 vols (I viii, 279p; II 307p; III 354p). 12°.";"Corvey; CME 3-628-48345-X; EN2 1804: 57; NSTC P2591; OCLC 6977683.";"Dedication 'to the Reverend Percival Stockdale, Rector of Lesbury In Northumberland'. Preface dated Thames Ditton, 1804. ECB 464 lists Newman edn, 1833.";"New edn 1833 (OCLC); 1838 (NSTC); new edn 1839 (OCLC); 1849 (OCLC); Philadelphia 1810 (OCLC)."
"356";"1804A060";"1804.";"Eliza Frances ROBERTSON ";"Female.";"DESTINY OR FAMILY OCCURRENCES AN INTERESTING NARRATIVE IN TWO VOLUMES";"London:Printed by William Burton, 82, Fetter Lane. Sold by Mr. Ryan, near Pantheon, Oxford Street; and may also be had of the principal Booksellers in the United Kingdoms; and at all the Circulating Libraries, n.d. [1804?]. ";"2 vols (I 176p; II 174p). 12°.";"BL N.1898; EN2 1804: 58; NSTC D947; xOCLC.";"Recto following t.p. reads: 'CARD. The Author presents most respectful Thanks to those Ladies and Gentlemen who did her the Honor of subscribing for this Work; but being few in number, and some, from a Wish to conceal their Benevolence, having forbid their Names to appear, a List of Subscribers is omitted.' Eliza Robertson was imprisoned for debt, and died in the Fleet Prison (Jackson). Collates in sixes. ECB 496 lists 2nd edn 1804. ER listing of New Publications for Oct 1803 points to possible 1803 (or earlier) publication of 1st edn; BLPC dates as [c. 1810].";"2nd edn 1804 as Destiny: or, family occurrences of the House of Derwentwater; an interesting narrative, including the life of the author (Corvey<U+0097>with 'Miss Robertson, Late of Blackheath' and date as '1804' on t.p., and a Preface (in verse) dated and signed 'Fleet, Jan. 1, 1804. E. R.'), CME 3-628-48652-1."
"357";"1804A061";"1804.";NA;"Female.";"GERMAN LETTERS TRANSLATED INTO ENGLISH BY CATHERINE SELDEN AUTHOR OFTHE ENGLISH NUNCOUNT DE SANTERRESERENAC C ENTERED AT STATIONERS HALL";"Cork:Printed by J. Connor, Circulating Library, Grand-Parade, 1804. ";"1 vol.  (iv, 153p). 12°.";"Corvey; CME 3-628-48636-X; ECB 525; EN2 1804: 59; NSTC S1076; xOCLC.";"Preface asserts that the translated letters are probably the work of 'the same hand', and also acknowledges having condensed some of the material and added direct narrative at points (pp. iii<U+0096>iv). According to FC 'poses as a translation of a work like Werther, which CS had earlier disapproved' (p. 963). ECB dates June 1805, and gives Lane as publisher. Blakey lists as a publication of the Minerva Press (copy not seen) under 1805; no copy of such an edn, however, has been located.";NA
"358";"1804A062";"1804.";"Charles Augustin de Bassompierre SEWRIN ";"Male.";"BRICK BOLDING OR WHAT IS LIFE AN ENGLISH FRENCH AND ITALIAN ROMANCE IN TWO VOLUMES FROM THE FRENCH OF PIGAULTLEBRUN";"London:Printed at the Minerva-Press, for Lane, Newman, and Co. Leadenhall-Street, 1804. ";"2 vols (I vii, 259p; II 226p). 12°.";"BL 12520.cc.19; ECB 335; EN2 1804: 60; NSTC P1721; OCLC 29087427.";"Trans. of Brick Bolding, ou Qu'est-ce que la vie? Roman anglo<U+0096>franco<U+0096>italien (Paris, 1799). OCLC entry includes alternative attributions to Sewrin and Pigault-Lebrun. CCFR attributes the source title to Sewrin.";NA
"359";"1804A063";"1804.";"Charles Augustin de Bassompierre SEWRIN ";"Male.";"THE FIRST NIGHT OF MY WEDDING TRANSLATED FROM THE FRENCH OF PIGAULT LEBRUN AUTHOR OF THE BARONS OF FELSHEIM MONSIEUR BOTTE MY UNCLE THOMAS C C";"London:Printed at the Minerva-Press, for Lane, Newman, and Co. Leadenhall-Street, 1804. ";"2 vols (I xii, 240p; II 204p). 12°.";"BL 1608/1629; ECB 335; EN2 1804: 61; NSTC P1722; xOCLC.";"Trans. of La Première nuit de mes noces, traduit du champenois par l'auteur de Brick Bolding (Paris, 1802).";NA
"360";"1804A064";"1804.";"Charles Augustin de Bassompierre SEWRIN ";"Male.";"THE HISTORY OF A DOG WRITTEN BY HIMSELF AND PUBLISHED BY A GENTLEMAN OF HIS ACQUAINTANCE TRANSLATED FROM THE FRENCH OF PIGAULT LEBRUN AUTHOR OF THE BARONS OF FELSHEIM MONSIEUR BOTTE MY UNCLE THOMAS C C";"London:Printed at the Minerva-Press, for Lane, Newman, and Co. Leadenhall-Street, 1804. ";"1 vol.  (viii, 208p). 12°.";"BL 12835.b.33; ECB 335; EN2 1804: 62; NSTC P1722; OCLC 20487910.";"Trans. of Histoire d'un chien, écrit par lui-même et publiée par un homme de ses amis (Paris, 1802), attributed by CCFR to Sewrin.";NA
"361";"1804A065";"1804.";"Charles Augustin de Bassompierre SEWRIN ";"Male.";"PAPA BRICK OR WHAT IS DEATH AN ENGLISH FRENCH AND ITALIAN ROMANCE BEING THE SUITE OF BRICK BOLDING FROM THE FRENCH OF PIGAULT LEBRUN";"London:Printed at the Minerva-Press, for Lane, Newman, and Co. Leadenhall-Street, 1804. ";"1 vol.  (202p). 12°.";"CtY Hfd29.617H; ECB 335; EN2 1804: 63; xNSTC; OCLC 20487910.";"Trans. of Papa Brick, ou Qu'est-ce que la mort? (Paris, 1801). 'The Author and the Bookseller; or a Dialogue by way of a Preface', pp. [1]-8; 'Brick Bolding to his Readers', pp. 9-11. Throughout the first of these the 'Author' speaks of Pigault-Lebrun, whom he greatly admires, as a third party. Novel proper begins p. [13].";NA
"362";"1804A066";"1804.";"Henry SIDDONS ";"Male.";"VIRTUOUS POVERTY A TALE IN THREE VOLUMES BY HENRY SIDDONS";"London:Printed for Richard Phillips, No. 71, St. Paul's, 1804. ";"3 vols (I xii, 267p; II viii, 275p; III vii, 255p). 12°.";"Corvey; CME 3-628-48697-1; ECB 537; EN2 1804: 64; NSTC S19235; OCLC 7071356.";"Printer's mark after imprint date reads: 'By T. Gillet, Crown-court'. Dedication to the author's mother, dated Hampstead, Monday, 30 Apr 1804.";NA
"363";"1804A067";"1804.";"Harvey SINCLAIR [pseud?]";"Male.";"A PEEP AT THE WORLD OR THE CHILDREN OF PROVIDENCE A NOVEL IN THREE VOLUMES BY HARVEY SINCLAIR";"London:Printed for Parsons and Son, at their new London Library, No. 46, Ludgate Hill, by J. Adlard, Duke-Street, Smithfield, 1804. ";"3 vols (I viii, 236p; II 224p; III 228p). 12°.";"Corvey; CME 3-628-48704-8; ECB 440; EN2 1804: 65; NSTC S20705; Xoclc.";"Dedication 'to Benj. Cooke Griffinhoose, Esq.'. Adv. at end of Fate; or, Spong Castle (EN2 1803: 72), attributes this title (complete with subtitle) to 'Henry Somerset' and states 'just published'. This opens up the possibility that Henry Sinclair is a pseudonym, and that the true author is Henry Summersett. Allibone gives Harvey Sinclair R.A. as author of this work and of Remarks on the Army (1791); though ESTC attributes the latter to Lieut. Henry Sinclair.";NA
"364";"1804A068";"1804.";"Henry SUMMERSETT ";"Male.";"THE WORST OF STAINS A NOVEL BY HENRY SUMMERSETT IN TWO VOLUMES";"London:Printed for R. Dutton, Gracechurch Street, 1804. ";"2 vols (I iv, 200p; II 206p). 12°.";"Corvey; CME 3-628-48735-8; ECB 569; EN2 1804: 66; xNSTC xOCLC.";NA;NA
"365";"1804A069";"1804.";"Anna THOMSON? orHarriet THOMSON? ";"Female.";"THE PRIDE OF ANCESTRY OR WHO IS SHE A NOVEL IN FOUR VOLUMES BY MRS THOMSON AUTHOR OF EXCESSIVE SENSIBILITYFATAL FOLLIESTHE LABYRINTHS OF LIFEGERALDINEAND ROBERT AND ADELA C";"London:Printed for Parsons & Son, Circulating Library, Ludgate Hill, 1804. ";"4 vols (I 256p; II 227p; III 225p; IV 184p). 12°.";"Corvey; CME 3-628-48955-5; ECB 469; EN2 1804: 67; NSTC T792; OCLC 13402317.";"For the alternative attribution of this title to Anna rather than Harriet Thomson, see Notes to The Labyrinths of Life (EN1 1791: 70). OCLC attributes to Harriet Pigott (1766<U+0096>1839), on the assumption that Mrs Thomson is a pseudonym.";NA
"366";"1804A070";"1804.";"Mary TUCK ";"Female.";"DURSTON CASTLE OR THE GHOST OF ELEONORA A GOTHIC STORY";"London:Printed by C. and W. Galabin, Ingram-Court, Fenchurch-Street, for M. Tuck, Circulating Library, near the Adam and Eve, Peckham, 1804. ";"1 vol.  (vii, 169p). 12°.";"Corvey; CME 3-628-47493-0; EN2 1804: 68; xNSTC; xOCLC.";"'Address' to Mrs Crespigny signed 'Mary Tuck', 'Circulating-Library, near the Adam and Eve, Peckham'. In this, Tuck writes of 'employing my pen to preserve a young family from immediate distress' (p. vi).";NA
"367";"1804A071";"1804.";"Miss WEST [pseud?]";"Female.";"THE TWO MARILLOS OR THE MYSTERIOUS RESEMBLANCE A ROMANCE IN THREE VOLUMES BY MISS WEST";"London:Printed by Brimmer and Jennings, No. 32, Upper Mary-le-Bone Street; for J. F. Hughes, Wigmore-Street, Cavendish-Square, 1804. ";"3 vols (I 207p; II 201p; III 160p). 12°.";"Corvey; CME 3-628-48894-X; ECB 630; EN2 1804: 69; xNSTC; OCLC 39396018.";"'Notes' at the end of the last vol. (pp. 143<U+0096>60). The author bears no relation to Mrs (Jane) West, author of A Gossip's Story (1796), and other conservative moral fictions.";NA
"368";"1804A072";"1804.";"Henry WHITFIELD ";"Male.";"A PICTURE FROM LIFE OR THE HISTORY OF EMMA TANKERVILLE AND SIR HENRY MORETON BY HENRY WHITFIELD MA IN TWO VOLUMES";"London:Printed for S. Highley, (Successor to the late Mr. John Murray) No 24, Fleet Street, 1804. ";"2 vols (I xxii, 228p; II viii, 232p). 12°.";"Corvey; CME 3-628-48906-7; ECB 635; EN2 1804: 70; NSTC W1750; OCLC 13344696.";NA;"2nd edn 1808 (NUC)."
"369";"1804A073";"1804.";"Christoph Martin WIELAND ";"Male.";"CONFESSIONS IN ELYSIUM OR THE ADVENTURES OF A PLATONIC PHILOSOPHER TAKEN FROM THE GERMAN OF C M WIELAND BY JOHN BATTERSBY ELRINGTON ESQ";"London:Printed for J. Bell, No. 148, Oxford-Street; by G. Sidney, Northumberland-Street, Strand, 1804. ";"3 vols (I xvi, 200p; II 223p; III 228p). 12°.";"University of Michigan, Ann Arbor 838.W64ge.tE5; ECB 130; EN2 1804: 71; xNSTC; OCLC 34335420.";"Trans. of Geheime Geschichte des Philosophen Peregrinus Proteus (Leipzig, 1790<U+0096>91). Dedication 'To His Royal Highness Prince William Frederick of Glocester [sic]', signed I. B. Elrington, London, 1 Mar 1804. 'To Subscribers', signed 'The Translator' (1 p. unn.): no proper subscription list found. 'To The World', signed 'I. B. E.', dated London, 1 Mar 1804. OCLC entry, describing copy held at University of London, Institute of Germanic Studies, gives imprint as 'London, George Sidney, Printer', perhaps indicating a variant t.p. from that described above. For commentary on John Battersby Elrington, see EN2 Update 4.";"1804 (NSTC W1820). BL 12548.bb.42 has the imprint of the Minerva Press, and identical pagination, indicating a same-year reissue."
"370";"1804A074";"1804.";"William Frederick WILLIAMS ";"Male.";"THE WORLD WE LIVE IN A NOVEL IN THREE VOLUMES BY WILLIAM FREDERICK WILLIAMS AUTHOR OF SKETCHES OF MODERN LIFE FITZMAURICE TALES OF AN EXILE C C";"London:Printed at the Minerva-Press, for Lane, Newman, and Co. Leadenhall-Street, 1804. ";"3 vols (I 264p; II 231p; III 243p). 12°.";"Corvey; CME 3-628-48928-8; ECB 640; EN2 1804: 72; xNSTC; OCLC 7129973.";"Dedication 'to Madame Catharine Marie de Vattier'.";NA
"371";"1804A075";"1804.";"Revd WYNDHAM? ";"Male.";"WHAT YOU PLEASE OR MEMOIRS OF MODERN CHARACTERS A NOVEL IN FOUR VOLUMES BY THE AUTHOR OF TOURVILLE";"Bristol:Printed for J. Lansdown, St. John-Street; J. Mills, St. Augustine's Back<U+0097>Longman and Rees, T. Hurst, T. Ostell, and Crosby and Co. London, 1804. ";"4 vols (I xi, 211p; II 191p; III 220p; IV 241p). 12°.";"Corvey; CME 3-628-48899-0; ECB 632; EN2 1804: 73; NSTC W1495; xOCLC.";"Printer's mark after imprint date reads: 'Printed by J. Mills, Bristol' in vols 1 and 2, and 'J. Mills, Printer' in vols 3 and 4. For tentative attribution see title of Men and Women (EN2 1805: 72); and, for a possible connection with Orton Smith, see EN2 Update 1, under 1808: 18 (Sketches of Character).";NA
"372";"1805A001";"1805.";"Andreas ANDERSON ";"Male.";"MENTAL RECREATIONS FOUR DANISH AND GERMAN TALES BY THE AUTHOR OF TOUR IN ZEALAND";"London:Baldwin, 1805. ";"1 vol.  (158p). 8°.";"No copy located; ECB 381; EN2 1805: 15; xNSTC; xOCLC.";"See EN2 Update 4 for commentary on the possibliity that the author was Andreas Andersen Feldborg. ECB, unlike CR (click on Reviews link below), lists publisher as Dutton, and gives format of 12mo.";NA
"373";"1805A002";"1805.";"ANON ";"Unknown.";"THE ABBEY OF WEYHILL A ROMANCE IN TWO VOLUMES INTERSPERSED WITH POETRY";"London:Printed for the Author, and sold by Lane, Newman, and Co. Leadenhall-Street, 1805. ";"2 vols (I 187p; II 189p). 12°.";"Corvey; CME 3-628-47005-6; ECB 1; EN2 1805: 1; xNSTC; OCLC 51809941.";NA;"New York 1814 (OCLC)."
"374";"1805A003";"1805.";"ANON ";"Unknown.";"BELVILLEHOUSE A NOVEL IN TWO VOLUMES";"London:Printed for Chapple, Pall-Mall; and H. D. Symonds, Paternoster-Row; Constable, Edinburgh; and Archer, Dublin, 1805. ";"2 vols (I 296p; II 312p). 12°.";"Corvey; CME 3-628-47235-0; ECB 50; EN2 1805: 2; NSTC B1511; OCLC 22504302.";NA;NA
"375";"1805A004";"1805.";"ANON ";"Female.";"THE CASTLE OF SANTA FE A NOVEL IN FOUR VOLUMES BY A CLERGYMANS DAUGHTER AUTHOR OF JEALOUSY OR THE DREADFUL MISTAKE";"London:Printed at the Minerva-Press, for Lane, Newman, and Co. Leadenhall-Street, 1805. ";"4 vols (I 260p, ill.; II 267p; III 358p; IV 324p). 12°.";"Corvey; CME 3-628-47223-7; ECB 100; EN2 1805: 3; NSTC C2390; OCLC 6676039.";"Dedication to the Honourable Mrs Ariana Egerton, with a footnote stating 'This Dedication was designed for the Press, by the truly amiable and lamented Author of this Work, a short time before she<U+0097>DIED!'. BL and Bodleian catalogues list under Cleeve, Miss; though Blakey treats both this title and Jealousy (EN2 1802: 6) as anonymous. No further information about Miss Cleeve has been discovered.";NA
"376";"1805A005";"1805.";"ANON ";"Unknown.";"EDMOND IRONSIDE OR THE CAVE OF OSMER A LEGEND OF THE NINTH CENTURY IN THREE VOLUMES";"London:Printed by D. N. Shury, Berwick-Street, Soho; for J. F. Hughes, Wigmore Street, Cavendish Square, 1805. ";"3 vols (I 216p; II 240p; III 260p). 12°.";"Corvey; CME 3-628-47578-3; EN2 1805: 4; xNSTC; OCLC 5033943.";NA;NA
"377";"1805A006";"1805.";"ANON ";"Unknown.";"THE FISHERMANS HUT OR ALZENDORF A NOVEL IN THREE VOLUMES";"London:Printed at the Minerva-Press, for Lane, Newman, and Co. Leadenhall-Street, 1805. ";"3 vols (I 263p, ill.; II 291p; III 236p). 12°.";"Corvey; CME 3-628-47601-1; ECB 207; EN2 1805: 5; xNSTC; OCLC 6754700.";NA;NA
"378";"1805A007";"1805.";"ANON ";"Unknown.";"HYPPOLITUS OR THE WILD BOY A NOVEL IN FOUR VOLUMES TRANSLATED FROM THE FRENCH";"London:Printed at the Minerva-Press, for Lane, Newman, and Co. Leadenhall-Street, 1805. ";"4 vols (I viii, 212; II 230; III 212p; IV 224p). 12°.";"Corvey; CME 3-628-47667-4; ECB 292; EN2 1805: 6; NSTC H3572; OCLC 40283536.";"Trans. of Hyppolite, ou l'enfant sauvage (Paris, 1803).";NA
