"";"id";"review";"review_title";"date";"notes";"full_meta"
"497";"1806A033";"1806A033_1";"Flowers of Literature";"Flowers of Literature (1806): 502.";"1";"Flowers of Literature (1806): 502."
"498";"1806A033";"1806A033_2";"Monthly Review";" 2nd ser. 50 (July 1806): 319.";"1";"Monthly Review, 2nd ser. 50 (July 1806): 319."
"499";"1806A034";"1806A034_1";"Flowers of Literature";"Flowers of Literature (1806): lxxx.";"1";"Flowers of Literature (1806): lxxx."
"500";"1806A039";"1806A039_1";"Flowers of Literature";"Flowers of Literature (1806): 517.";"1";"Flowers of Literature (1806): 517."
"501";"1806A041";"1806A041_1";"Critical Review";" 3rd ser. 8 (July 1806): 327.";"1";"Critical Review, 3rd ser. 8 (July 1806): 327."
"502";"1806A042";"1806A042_1";"Critical Review";" 3rd ser. 9 (Nov 1806): 328.";"1";"Critical Review, 3rd ser. 9 (Nov 1806): 328."
"503";"1806A042";"1806A042_2";"Flowers of Literature";"Flowers of Literature (1806): lxxix.";"1";"Flowers of Literature (1806): lxxix."
"504";"1806A043";"1806A043_1";"Flowers of Literature";"Flowers of Literature (1806): lxxx.";"1";"Flowers of Literature (1806): lxxx."
"505";"1806A044";"1806A044_1";"Flowers of Literature";"Flowers of Literature (1806): lxxvi.";"1";"Flowers of Literature (1806): lxxvi."
"506";"1806A047";"1806A047_1";"Flowers of Literature";"Flowers of Literature (1806): lxxix.";"1";"Flowers of Literature (1806): lxxix."
"507";"1806A049";"1806A049_1";"Critical Review";" 3rd ser. 11 (July 1807): 273–78.";"1";"Critical Review, 3rd ser. 11 (July 1807): 273–78."
"508";"1806A049";"1806A049_2";"Flowers of Literature";"Flowers of Literature (1806): 501–02.";"1";"Flowers of Literature (1806): 501–02."
"509";"1806A049";"1806A049_3";"Flowers of Literature";"Flowers of Literature for 1806: ‘Mr.";"0";"Flowers of Literature for 1806: ‘Mr."
"510";"1806A049";"1806A049_4";"Monthly Review";" 2nd ser. 53 (Aug 1807): 437–38.";"1";"Monthly Review, 2nd ser. 53 (Aug 1807): 437–38."
"511";"1806A050";"1806A050_1";"Critical Review";" 3rd ser. 8 (Aug 1806): 443.";"1";"Critical Review, 3rd ser. 8 (Aug 1806): 443."
"512";"1806A050";"1806A050_2";"Flowers of Literature";"Flowers of Literature (1806): 509.";"1";"Flowers of Literature (1806): 509."
"513";"1806A051";"1806A051_1";"Critical Review";" 3rd ser. 8 (Aug 1806): 443–46.";"1";"Critical Review, 3rd ser. 8 (Aug 1806): 443–46."
"514";"1806A051";"1806A051_2";"Flowers of Literature";"Flowers of Literature (1806): lxxix.";"1";"Flowers of Literature (1806): lxxix."
"515";"1806A051";"1806A051_3";"Monthly Review";" 2nd ser. 53 (Aug 1807): 438.";"1";"Monthly Review, 2nd ser. 53 (Aug 1807): 438."
"516";"1806A052";"1806A052_1";"Flowers of Literature";"Flowers of Literature (1806): 508.";"1";"Flowers of Literature (1806): 508."
"517";"1806A052";"1806A052_2";"Flowers of Literature";"Flowers of Literature for 1806: ‘Miss Owenson’s Novice of St.";"0";"Flowers of Literature for 1806: ‘Miss Owenson’s Novice of St."
"518";"1806A052";"1806A052_3";"Flowers of Literature";" 2nd ser. 52 (Jan 1807): 99.";"1";"Flowers of Literature for 1808–09.Monthly Review, 2nd ser. 52 (Jan 1807): 99."
"519";"1806A053";"1806A053_1";"Critical Review";" 3rd ser. 9 (Nov 1806): 327–28.";"1";"Critical Review, 3rd ser. 9 (Nov 1806): 327–28."
"520";"1806A053";"1806A053_2";"Flowers of Literature";"Flowers of Literature (1806): 518.";"1";"Flowers of Literature (1806): 518."
"521";"1806A053";"1806A053_3";"Flowers of Literature";"Flowers of Literature for 1806: ‘Miss Owenson’s Novice of St.";"0";"Flowers of Literature for 1806: ‘Miss Owenson’s Novice of St."
"522";"1806A053";"1806A053_4";"Flowers of Literature";" 2nd ser. 57 (Dec 1808): 378–81.";"1";"Flowers of Literature for 1808–09.Monthly Review, 2nd ser. 57 (Dec 1808): 378–81."
"523";"1806A058";"1806A058_1";"Flowers of Literature";"Flowers of Literature (1806): lxxx.";"1";"Flowers of Literature (1806): lxxx."
"524";"1806A058";"1806A058_2";"Monthly Review";" 2nd ser. 57 (Sept 1808): 100–01.";"1";"Monthly Review, 2nd ser. 57 (Sept 1808): 100–01."
"525";"1806A059";"1806A059_1";"Critical Review";" 3rd ser. 7 (Mar 1806): 329.";"1";"Critical Review, 3rd ser. 7 (Mar 1806): 329."
"526";"1806A059";"1806A059_2";"Flowers of Literature";"Flowers of Literature (1805): 420–21.";"1";"Flowers of Literature (1805): 420–21."
"527";"1806A059";"1806A059_3";"Flowers of Literature";" three volumes; all of which are modestly published without the names of the authors.";"0";"Flowers of Literature for 1805: ‘Amongst the new novels which were sent to us at the close of the year, and which we recommend as being extremely interesting and unexceptionable, having perused them most attentively, are, The Eventful Marriage, in four volumes; Ferdinand and Amelia, in three volumes; and Eversfield Abbey, three volumes; all of which are modestly published without the names of the authors."
"528";"1806A059";"1806A059_4";"Monthly Review";" 2nd ser. 51 (Nov 1806): 320.";"1";"Monthly Review, 2nd ser. 51 (Nov 1806): 320."
"529";"1806A061";"1806A061_1";"Critical Review";" 3rd ser. 10 (Jan 1807): 102.";"1";"Critical Review, 3rd ser. 10 (Jan 1807): 102."
"530";"1806A061";"1806A061_2";"Flowers of Literature";"Flowers of Literature (1806): 499.";"1";"Flowers of Literature (1806): 499."
"531";"1806A061";"1806A061_3";"Flowers of Literature";" as Mr.";"0";"Flowers of Literature for 1806: ‘We seldom meet with a novel which contains so much that is good, and so little that is exceptionable, as Mr."
"532";"1806A063";"1806A063_1";"Flowers of Literature";"Flowers of Literature (1806): 506.";"1";"Flowers of Literature (1806): 506."
"533";"1806A063";"1806A063_2";"Flowers of Literature";"Flowers of Literature for 1806: ‘Mr.";"0";"Flowers of Literature for 1806: ‘Mr."
"534";"1806A065";"1806A065_1";"Critical Review";" 3rd ser. 11 (May 1807): 99.";"1";"Critical Review, 3rd ser. 11 (May 1807): 99."
"535";"1806A066";"1806A066_1";"Critical Review";" 3rd ser. 8 (July 1806): 318–20.";"1";"Critical Review, 3rd ser. 8 (July 1806): 318–20."
"536";"1806A066";"1806A066_2";"Flowers of Literature";"Flowers of Literature (1806): 518.";"1";"Flowers of Literature (1806): 518."
"537";"1806A066";"1806A066_3";"Flowers of Literature";" sometimes playful; and the appropriate situations which augment the interest from the first to the last page of the volumes.";"0";"Flowers of Literature for 1805: ‘Amongst the novels of the last or present year, a mark of the most favourable distinction must be placed upon a Winter in London, which is replete with excellent morality, wholesome satire, sometimes poignant, sometimes playful; and the appropriate situations which augment the interest from the first to the last page of the volumes."
"538";"1806A066";"1806A066_4";"Monthly Review";" 2nd ser. 49 (Feb 1806): 207.";"1";"Monthly Review, 2nd ser. 49 (Feb 1806): 207."
"539";"1806A069";"1806A069_1";"Flowers of Literature";"Flowers of Literature (1806): 518.";"1";"Flowers of Literature (1806): 518."
"540";"1807A001";"1807A001_1";"Flowers of Literature";"Flowers of Literature (1806): lxxviii.";"1";"Flowers of Literature (1806): lxxviii."
"541";"1807A003";"1807A003_1";"Critical Review";" 3rd ser. 11 (May 1807): 91–93.";"1";"Critical Review, 3rd ser. 11 (May 1807): 91–93."
"542";"1807A003";"1807A003_2";"Monthly Review";" 2nd ser. 59 (July 1809): 321.";"1";"Monthly Review, 2nd ser. 59 (July 1809): 321."
"543";"1807A006";"1807A006_1";"Monthly Review";" 2nd ser. 55 (Mar 1808): 319.";"1";"Monthly Review, 2nd ser. 55 (Mar 1808): 319."
"544";"1807A008";"1807A008_1";"Critical Review";" 3rd ser. 11 (July 1807): 290–93.";"1";"Critical Review, 3rd ser. 11 (July 1807): 290–93."
"545";"1807A008";"1807A008_2";"Flowers of Literature";"Flowers of Literature (1806): lxxviii-lxxix.";"1";"Flowers of Literature (1806): lxxviii-lxxix."
"546";"1807A009";"1807A009_1";"Critical Review";" 3rd ser. 11 (Aug 1807): 427–28.";"1";"Critical Review, 3rd ser. 11 (Aug 1807): 427–28."
"547";"1807A009";"1807A009_2";"Monthly Review";" 2nd ser. 55 (Jan 1808): 109–10.";"1";"Monthly Review, 2nd ser. 55 (Jan 1808): 109–10."
"548";"1807A010";"1807A010_1";"Flowers of Literature";"Flowers of Literature (1806): lxxviii-lxxix.";"1";"Flowers of Literature (1806): lxxviii-lxxix."
"549";"1807A013";"1807A013_1";"Critical Review";" 3rd ser. 13 (Jan 1808): 106.";"1";"Critical Review, 3rd ser. 13 (Jan 1808): 106."
"550";"1807A014";"1807A014_1";"Monthly Review";" 2nd ser. 55 (Nov 1807): 330.";"1";"Monthly Review, 2nd ser. 55 (Nov 1807): 330."
"551";"1807A015";"1807A015_1";"Monthly Review";" 2nd ser. 58 (Mar 1809): 329.";"1";"Monthly Review, 2nd ser. 58 (Mar 1809): 329."
"552";"1807A016";"1807A016_1";"Flowers of Literature";"Flowers of Literature (1806): 507.";"1";"Flowers of Literature (1806): 507."
"553";"1807A016";"1807A016_2";"Flowers of Literature";"Flowers of Literature for 1806: ‘Mr.";"0";"Flowers of Literature for 1806: ‘Mr."
"554";"1807A019";"1807A019_1";"Critical Review";" 3rd ser. 11 (Aug 1807): 428–29.";"1";"Critical Review, 3rd ser. 11 (Aug 1807): 428–29."
"555";"1807A022";"1807A022_1";"Flowers of Literature";"Flowers of Literature (1807): lvii.";"1";"Flowers of Literature (1807): lvii."
"556";"1807A027";"1807A027_1";"Critical Review";" 3rd ser. 11 (Aug 1807): 438.";"1";"Critical Review, 3rd ser. 11 (Aug 1807): 438."
"557";"1807A027";"1807A027_2";"Monthly Review";" 2nd ser. 56 (June 1808): 206.";"1";"Monthly Review, 2nd ser. 56 (June 1808): 206."
"558";"1807A028";"1807A028_1";"Critical Review";" 3rd ser. 11 (June 1807): 213–14.";"1";"Critical Review, 3rd ser. 11 (June 1807): 213–14."
"559";"1807A028";"1807A028_2";"Monthly Review";" 2nd ser. 57 (Oct 1808): 223.";"1";"Monthly Review, 2nd ser. 57 (Oct 1808): 223."
"560";"1807A031";"1807A031_1";"Critical Review";" 3rd ser. 10 (Feb 1807): 167–79.";"1";"Critical Review, 3rd ser. 10 (Feb 1807): 167–79."
"561";"1807A031";"1807A031_2";"Flowers of Literature";"Flowers of Literature (1807): liv-lv.";"1";"Flowers of Literature (1807): liv-lv."
"562";"1807A033";"1807A033_1";"Flowers of Literature";"Flowers of Literature (1806): lxxx-lxxxi.";"1";"Flowers of Literature (1806): lxxx-lxxxi."
"563";"1807A034";"1807A034_1";"Critical Review";" 3rd ser. 13 (Jan 1808): 105.";"1";"Critical Review, 3rd ser. 13 (Jan 1808): 105."
"564";"1807A034";"1807A034_2";"Flowers of Literature";"Flowers of Literature (1807): lii-liii.";"1";"Flowers of Literature (1807): lii-liii."
"565";"1807A034";"1807A034_3";"Monthly Review";" 2nd ser. 58 (Feb 1809): 216–17.";"1";"Monthly Review, 2nd ser. 58 (Feb 1809): 216–17."
"566";"1807A035";"1807A035_1";"Critical Review";" 3rd ser. 10 (Jan 1807): 101–02.";"1";"Critical Review, 3rd ser. 10 (Jan 1807): 101–02."
"567";"1807A035";"1807A035_2";"Flowers of Literature";"Flowers of Literature (1806): 503.";"1";"Flowers of Literature (1806): 503."
"568";"1807A035";"1807A035_3";"Flowers of Literature";"Flowers of Literature for 1806: ‘Mr.";"0";"Flowers of Literature for 1806: ‘Mr."
"569";"1807A036";"1807A036_1";"Critical Review";" 3rd ser. 12 (Nov 1807): 331–34.";"1";"Critical Review, 3rd ser. 12 (Nov 1807): 331–34."
"570";"1807A036";"1807A036_2";"Monthly Review";" 2nd ser. 62 (June 1810): 213.";"1";"Monthly Review, 2nd ser. 62 (June 1810): 213."
"571";"1807A039";"1807A039_1";"Monthly Review";" 2nd ser. 56 (June 1808): 206.";"1";"Monthly Review, 2nd ser. 56 (June 1808): 206."
"572";"1807A041";"1807A041_1";"Flowers of Literature";"Flowers of Literature (1807): lvii.";"1";"Flowers of Literature (1807): lvii."
"573";"1807A042";"1807A042_1";"Critical Review";" 3rd ser. 12 (Sept 1807): 104.";"1";"Critical Review, 3rd ser. 12 (Sept 1807): 104."
"574";"1807A042";"1807A042_2";"Flowers of Literature";"Flowers of Literature (1807): lvi.";"1";"Flowers of Literature (1807): lvi."
"575";"1807A042";"1807A042_3";"Flowers of Literature";" possessing the usual beauties and defects of such performances’ (p.";"0";"Flowers of Literature for 1806, ‘Introduction’: ‘The Invisible Enemy, the Bravo of Bohemia, Dellenborough Castle, Castle of Berry Pomeroy, and the Benevolent Monk, are so many modern romances, possessing the usual beauties and defects of such performances’ (p."
"576";"1807A042";"1807A042_4";"Monthly Review";" 2nd ser. 62 (June 1810): 213.";"1";"Monthly Review, 2nd ser. 62 (June 1810): 213."
"577";"1807A048";"1807A048_1";"Critical Review";" 3rd ser. 12 (Sept 1807): 104.";"1";"Critical Review, 3rd ser. 12 (Sept 1807): 104."
"578";"1807A048";"1807A048_2";"Flowers of Literature";"Flowers of Literature (1807): liv.";"1";"Flowers of Literature (1807): liv."
"579";"1807A048";"1807A048_3";"Monthly Review";" 2nd ser. 62 (June 1810): 212.";"1";"Monthly Review, 2nd ser. 62 (June 1810): 212."
"580";"1807A049";"1807A049_1";"Flowers of Literature";"Flowers of Literature (1806): 500.";"1";"Flowers of Literature (1806): 500."
"581";"1807A049";"1807A049_2";"Flowers of Literature";"Flowers of Literature for 1806: ‘Mrs.";"0";"Flowers of Literature for 1806: ‘Mrs."
"582";"1807A050";"1807A050_1";"Critical Review";" 3rd ser. 12 (Sept 1807): 102–03.";"1";"Critical Review, 3rd ser. 12 (Sept 1807): 102–03."
"583";"1807A050";"1807A050_2";"Flowers of Literature";"Flowers of Literature (1807): lvii.";"1";"Flowers of Literature (1807): lvii."
"584";"1807A050";"1807A050_3";"Monthly Review";" 2nd ser. 62 (June 1810): 212.";"1";"Monthly Review, 2nd ser. 62 (June 1810): 212."
"585";"1807A051";"1807A051_1";"Critical Review";" 3rd ser. 13 (Apr 1808): 442–43.";"1";"Critical Review, 3rd ser. 13 (Apr 1808): 442–43."
"586";"1807A051";"1807A051_2";"Monthly Review";" 2nd ser. 56 (Aug 1808): 432–33.";"1";"Monthly Review, 2nd ser. 56 (Aug 1808): 432–33."
"587";"1807A052";"1807A052_1";"Critical Review";" 3rd ser. 11 (July 1807): 326.";"1";"Critical Review, 3rd ser. 11 (July 1807): 326."
"588";"1807A052";"1807A052_2";"Monthly Review";" 2nd ser. 59 (July 1809): 321.";"1";"Monthly Review, 2nd ser. 59 (July 1809): 321."
"589";"1807A056";"1807A056_1";"Flowers of Literature";"Flowers of Literature (1807): lvii.";"1";"Flowers of Literature (1807): lvii."
"590";"1807A057";"1807A057_1";"Flowers of Literature";"Flowers of Literature (1806): 505.";"1";"Flowers of Literature (1806): 505."
"591";"1807A057";"1807A057_2";"Flowers of Literature";" interwoven with a description of some of the public amusements and promenades at Paris.";"0";"Flowers of Literature for 1806: ‘The Mask of Fashion is a story very feelingly written, interwoven with a description of some of the public amusements and promenades at Paris."
"592";"1807A060";"1807A060_1";"Critical Review";" 3rd ser. 11 (Aug 1807): 437–38.";"1";"Critical Review, 3rd ser. 11 (Aug 1807): 437–38."
"593";"1807A060";"1807A060_2";"Monthly Review";" 2nd ser. 59 (July 1809): 321.";"1";"Monthly Review, 2nd ser. 59 (July 1809): 321."
"594";"1807A062";"1807A062_1";"Critical Review";" 3rd ser. 12 (Nov 1807): 281–84.";"1";"Critical Review, 3rd ser. 12 (Nov 1807): 281–84."
"595";"1807A062";"1807A062_2";"Flowers of Literature";"Flowers of Literature (1807): liii-liv.";"1";"Flowers of Literature (1807): liii-liv."
"596";"1807A062";"1807A062_3";"Monthly Review";" 2nd ser. 54 (Oct 1807): 152–59.";"1";"Monthly Review, 2nd ser. 54 (Oct 1807): 152–59."
"597";"1807A064";"1807A064_1";"Critical Review";" 3rd ser. 11 (June 1807): 212–13.";"1";"Critical Review, 3rd ser. 11 (June 1807): 212–13."
"598";"1807A064";"1807A064_2";"Flowers of Literature";"Flowers of Literature (1806): lxxx.";"1";"Flowers of Literature (1806): lxxx."
"599";"1807A064";"1807A064_3";"Monthly Review";" 2nd ser. 62 (June 1810): 213.";"1";"Monthly Review, 2nd ser. 62 (June 1810): 213."
"600";"1807A067";"1807A067_1";"Critical Review";" 3rd ser. 11 (July 1807): 325–26.";"1";"Critical Review, 3rd ser. 11 (July 1807): 325–26."
"601";"1807A067";"1807A067_2";"Monthly Review";" 2nd ser. 55 (Mar 1808): 319.";"1";"Monthly Review, 2nd ser. 55 (Mar 1808): 319."
"602";"1808A001";"1808A001_1";"Critical Review";" 3rd ser. 16 (Jan 1809): 89–93.";"1";"Critical Review, 3rd ser. 16 (Jan 1809): 89–93."
"603";"1808A001";"1808A001_2";"Flowers of Literature";"Flowers of Literature (1808–09): lxviii.";"1";"Flowers of Literature (1808–09): lxviii."
"604";"1808A001";"1808A001_3";"Monthly Review";" 2nd ser. 60 (Sept 1809): 94–95.";"1";"Monthly Review, 2nd ser. 60 (Sept 1809): 94–95."
"605";"1808A008";"1808A008_1";"Critical Review";" 3rd ser. 14 (Aug 1808): 439–40.";"1";"Critical Review, 3rd ser. 14 (Aug 1808): 439–40."
"606";"1808A008";"1808A008_2";"Monthly Review";" 2nd ser. 58 (Feb 1809): 217–18.";"1";"Monthly Review, 2nd ser. 58 (Feb 1809): 217–18."
"607";"1808A009";"1808A009_1";"Critical Review";" 3rd ser. 14 (June 1808): 220–22.";"1";"Critical Review, 3rd ser. 14 (June 1808): 220–22."
"608";"1808A017";"1808A017_1";"Monthly Review";" 2nd ser. 57 (Dec 1808): 442–43.";"1";"Monthly Review, 2nd ser. 57 (Dec 1808): 442–43."
"609";"1808A019";"1808A019_1";"Critical Review";"Critical Review 3rd ser. 20 (May 1810): 108–09.";"1";"Critical Review 3rd ser. 20 (May 1810): 108–09."
"610";"1808A019";"1808A019_2";"Monthly Review";" 2nd ser. 62 (June 1810): 212.";"1";"Monthly Review, 2nd ser. 62 (June 1810): 212."
"611";"1808A023";"1808A023_1";"Critical Review";" 3rd ser. 14 (May 1808): 108–09.";"1";"Critical Review, 3rd ser. 14 (May 1808): 108–09."
"612";"1808A023";"1808A023_2";"Monthly Review";" 2nd ser. 61 (Jan 1810): 110–11.";"1";"Monthly Review, 2nd ser. 61 (Jan 1810): 110–11."
"613";"1808A028";"1808A028_1";"Flowers of Literature";"Flowers of Literature (1808–09): lxxiii.";"1";"Flowers of Literature (1808–09): lxxiii."
"614";"1808A029";"1808A029_1";"Monthly Review";" 2nd ser. 58 (Feb 1809): 217.";"1";"Monthly Review, 2nd ser. 58 (Feb 1809): 217."
"615";"1808A031";"1808A031_1";"Critical Review";" 3rd ser. 16 (Jan 1809): 104–05.";"1";"Critical Review, 3rd ser. 16 (Jan 1809): 104–05."
"616";"1808A035";"1808A035_1";"Critical Review";" 3rd ser. 15 (Sept 1808): 104–05.";"1";"Critical Review, 3rd ser. 15 (Sept 1808): 104–05."
"617";"1808A035";"1808A035_2";"Monthly Review";" 2nd ser. 61 (Feb 1810): 218.";"1";"Monthly Review, 2nd ser. 61 (Feb 1810): 218."
"618";"1808A038";"1808A038_1";"Critical Review";" where he has established a considerable manufac-[278/279]tory.";"1";"Critical Review, 3rd ser. 15 (Nov 1808) 278–87.This novel is written in a series of letters, most of which are from Clara d’Albe to her friend Eliza de Biré. The heads of the story are as follow:—Monsieur d’Albe, who is represented as sixty years of age, while his wife is only twenty-two, is the proprietor of an old family chateau, within a few leagues of Tours, where he has established a considerable manufac-[278/279]tory."
"619";"1808A038";"1808A038_2";"Monthly Review";" Appendix to 2nd ser. 57 (Sept–Dec 1808): 467–70.";"1";"Monthly Review, Appendix to 2nd ser. 57 (Sept–Dec 1808): 467–70."
"620";"1808A039";"1808A039_1";"Critical Review";" 3rd ser. 14 (May 1808): 95–96.";"1";"Critical Review, 3rd ser. 14 (May 1808): 95–96."
