;Unnamed: 0_x;id;review;review_title;date_x;notes_x;full_meta;Unnamed: 0_y;date_y;author;gender;title;publication;format;cat;notes_y;further_eds
420;421.0;1805A046;1805A046_1;Critical Review; 3rd ser. 5 (July 1805): 33031.;1;Critical Review, 3rd ser. 5 (July 1805): 33031.;417;1805.0;C. D. L. LAMBERT ;Male.;THE ADVENTURES OF COOROO A NATIVE OF THE PELLEW ISLANDS BY C D L LAMBERT;"Norwich:Printed and sold by Stevenson and Matchett; sold also by Scatcherd and Letterman, Ave-Maria-Lane, London, and all other Booksellers. Entered at Stationers' Hall, n.d. [1805]. ";1 vol.  (viii, 275p). 8°.;"BL 12612.ff.14; CME 3-628-48026-4; EN2 1805: 45; NSTC L286; xOCLC.";Dedication to Lady Harriet Berney. ' List of Subscribers', pp. [ii]<U+0096>iv. 'The Author's Apology to the Reader', pp. [vii]<U+0096>viii, dated Norwich, Feb 1805.;
421;422.0;1805A047;1805A047_1;Critical Review; 3rd ser. 6 (Dec 1805): 438.;1;Critical Review, 3rd ser. 6 (Dec 1805): 438.;418;1805.0;Francis LATHOM ;Male.;THE IMPENETRABLE SECRET FIND IT OUT A NOVEL IN TWO VOLUMES BY FRANCIS LATHOM AUTHOR OF MEN AND MANNERS THE MYSTERY C C;London:Printed at the Minerva-Press, for Lane, Newman, and Co. Leadenhall-Street, 1805. ;"2 vols (I xi, 277p, ill.; II 259p). 12°.";"Corvey; CME 3-628-47955-X; ECB 330; EN2 1805: 46; NSTC L544; OCLC 6893213.";;2nd edn 1831 (NSTC).
422;423.0;1805A047;1805A047_2;Monthly Review; 2nd ser. 53 (Aug 1807): 437.;1;Monthly Review, 2nd ser. 53 (Aug 1807): 437.;418;1805.0;Francis LATHOM ;Male.;THE IMPENETRABLE SECRET FIND IT OUT A NOVEL IN TWO VOLUMES BY FRANCIS LATHOM AUTHOR OF MEN AND MANNERS THE MYSTERY C C;London:Printed at the Minerva-Press, for Lane, Newman, and Co. Leadenhall-Street, 1805. ;"2 vols (I xi, 277p, ill.; II 259p). 12°.";"Corvey; CME 3-628-47955-X; ECB 330; EN2 1805: 46; NSTC L544; OCLC 6893213.";;2nd edn 1831 (NSTC).
423;424.0;1805A052;1805A052_1;Critical Review; 3rd ser. 6 (Oct 1805): 218.;1;Critical Review, 3rd ser. 6 (Oct 1805): 218.;423;1805.0;William LUCAS ;Male.;THE DUELLISTS OR MEN OF HONOUR A STORY CALACULATED TO SHEW THE FOLLY EXTRAVAGANCE AND SIN OF DUELLING BY WILLIAM LUCAS;"London:Albion Press printed: Published by J. Cundee, Ivy-Lane, Paternoster-Row; Williams and Smith, No. 12, and W. Suttaby, No. 2, Stationers'-Court; and C. Chapple, Pall-Mall, 1805. ";1 vol.  (xvii, 183p, ill.). 12°.;"BL 1608/4076; ECB 355; EN2 1805: 51; NSTC L2568; OCLC 19941673.";Frontispiece bears the legend 'Pub. July 1 1805 by Williams & Smith, Stationers Court'.;
424;425.0;1805A052;1805A052_2;Flowers of Literature;Flowers of Literature (1805): 420.;1;Flowers of Literature (1805): 420.;423;1805.0;William LUCAS ;Male.;THE DUELLISTS OR MEN OF HONOUR A STORY CALACULATED TO SHEW THE FOLLY EXTRAVAGANCE AND SIN OF DUELLING BY WILLIAM LUCAS;"London:Albion Press printed: Published by J. Cundee, Ivy-Lane, Paternoster-Row; Williams and Smith, No. 12, and W. Suttaby, No. 2, Stationers'-Court; and C. Chapple, Pall-Mall, 1805. ";1 vol.  (xvii, 183p, ill.). 12°.;"BL 1608/4076; ECB 355; EN2 1805: 51; NSTC L2568; OCLC 19941673.";Frontispiece bears the legend 'Pub. July 1 1805 by Williams & Smith, Stationers Court'.;
425;426.0;1805A052;1805A052_3;Monthly Review; 2nd ser. 51 (Nov 1806): 33536.;1;Monthly Review, 2nd ser. 51 (Nov 1806): 33536.;423;1805.0;William LUCAS ;Male.;THE DUELLISTS OR MEN OF HONOUR A STORY CALACULATED TO SHEW THE FOLLY EXTRAVAGANCE AND SIN OF DUELLING BY WILLIAM LUCAS;"London:Albion Press printed: Published by J. Cundee, Ivy-Lane, Paternoster-Row; Williams and Smith, No. 12, and W. Suttaby, No. 2, Stationers'-Court; and C. Chapple, Pall-Mall, 1805. ";1 vol.  (xvii, 183p, ill.). 12°.;"BL 1608/4076; ECB 355; EN2 1805: 51; NSTC L2568; OCLC 19941673.";Frontispiece bears the legend 'Pub. July 1 1805 by Williams & Smith, Stationers Court'.;
426;427.0;1805A055;1805A055_1;Monthly Review; 2nd ser. 53 (Aug 1807): 43637.;1;Monthly Review, 2nd ser. 53 (Aug 1807): 43637.;426;1805.0;Pauline-Isabelle de Bottens, Baronne de MONTOLIEU ;Female.;TALES BY MADAME DE MONTOLIEU AUTHOR OF CAROLINE OF LICHTFIELD IN THREE VOLUMES;"London:Printed for C. Chapple, 66, Pall-Mall; and sold by all other Booksellers. Henry Reynell, Printer, 21, Piccadilly, 1805. ";"3 vols (I xi, 155p; II 200p; III 152p). 12°.";"BL 1153.l.15; ECB 393; EN2 1805: 54; NSTC P2364; xOCLC.";Trans of Recueil de contes (Geneva, 1803). Preface [translator's], vol. 1, pp. [vii]<U+0096>xi.;
427;428.0;1805A056;1805A056_1;Critical Review; 3rd ser. 7 (Jan 1806): 10708.;1;Critical Review, 3rd ser. 7 (Jan 1806): 10708.;427;1805.0;G. T. MORLEY ;Male.;DEEDS OF DARKNESS OR THE UNNATURAL UNCLE A TALE OF THE SIXTEENTH CENTURY INCLUDING INTERESTING MEMOIRS FOUNDED ON FACTS BY G T MORLEY IN TWO VOLUMES;London:Printed by J. D. Dewick, Aldersgate-Street, for Tipper and Richards, Leadenhall-Street, 1805. ;"2 vols (I x, 251p; II 252p). 12°.";"Corvey; CME 3-628-48333-6; ECB 397; EN2 1805: 55; xNSTC; xOCLC.";Dedication to 'Mrs. Wackerbarth, (Seymour-House, Mary-La-Bonne)', dated Cold Bath Square, 1 Apr 1805.;
428;429.0;1805A057;1805A057_1;Flowers of Literature;Flowers of Literature (1805): 433.;1;Flowers of Literature (1805): 433.;428;1805.0;Mrs NORRIS ;Female.;SECOND LOVE OR THE WAY TO BE HAPPY A NOVEL IN TWO VOLUMES BY MRS NORRIS;London:Printed for B. Crosby & Co. Stationers Court, Paternoster-Row. By Lewis and Roden, Paternoster-Row, 1805. ;"2 vols (I 286p; II 276p). 12°.";"Corvey; CME 3-628-48237-2; ECB 416; EN2 1805: 56; xNSTC; xOCLC.";;
429;430.0;1805A057;1805A057_2;Flowers of Literature; viz.;0;Flowers of Literature for 1805: We shall terminate this article, by recommending to the notice of our readers three other novels by our fair countrywomen, viz.;428;1805.0;Mrs NORRIS ;Female.;SECOND LOVE OR THE WAY TO BE HAPPY A NOVEL IN TWO VOLUMES BY MRS NORRIS;London:Printed for B. Crosby & Co. Stationers Court, Paternoster-Row. By Lewis and Roden, Paternoster-Row, 1805. ;"2 vols (I 286p; II 276p). 12°.";"Corvey; CME 3-628-48237-2; ECB 416; EN2 1805: 56; xNSTC; xOCLC.";;
430;431.0;1805A058;1805A058_1;Critical Review; 3rd ser. 4 (Feb 1805): 21921.;1;Critical Review, 3rd ser. 4 (Feb 1805): 21921.;429;1805.0;Amelia Alderson OPIE ;Female.;ADELINE MOWBRAY OR THE MOTHER AND DAUGHTER A TALE IN THREE VOLUMES BY MRS OPIE;"London:Printed for Longman, Hurst, Rees, & Orme, Paternoster Row; and A. Constable and Co. Edinburgh, 1805. ";"3 vols (I 237p; II 237p; III 296p). 8°.";"Corvey; CME 3-628-48260-7; ECB 423; EN2 1805: 57; NSTC O382; OCLC 8901238.";;"2nd edn 1805 (NSTC); 3rd edn 1810 (OCLC); 1844 (NSTC); Georgetown, MD, 1808 (OCLC); French trans., 1806."
431;432.0;1805A058;1805A058_2;Flowers of Literature;Flowers of Literature (1805): 416.;1;Flowers of Literature (1805): 416.;429;1805.0;Amelia Alderson OPIE ;Female.;ADELINE MOWBRAY OR THE MOTHER AND DAUGHTER A TALE IN THREE VOLUMES BY MRS OPIE;"London:Printed for Longman, Hurst, Rees, & Orme, Paternoster Row; and A. Constable and Co. Edinburgh, 1805. ";"3 vols (I 237p; II 237p; III 296p). 8°.";"Corvey; CME 3-628-48260-7; ECB 423; EN2 1805: 57; NSTC O382; OCLC 8901238.";;"2nd edn 1805 (NSTC); 3rd edn 1810 (OCLC); 1844 (NSTC); Georgetown, MD, 1808 (OCLC); French trans., 1806."
432;433.0;1805A058;1805A058_3;Flowers of Literature;Flowers of Literature for 1805: Mrs.;0;Flowers of Literature for 1805: Mrs.;429;1805.0;Amelia Alderson OPIE ;Female.;ADELINE MOWBRAY OR THE MOTHER AND DAUGHTER A TALE IN THREE VOLUMES BY MRS OPIE;"London:Printed for Longman, Hurst, Rees, & Orme, Paternoster Row; and A. Constable and Co. Edinburgh, 1805. ";"3 vols (I 237p; II 237p; III 296p). 8°.";"Corvey; CME 3-628-48260-7; ECB 423; EN2 1805: 57; NSTC O382; OCLC 8901238.";;"2nd edn 1805 (NSTC); 3rd edn 1810 (OCLC); 1844 (NSTC); Georgetown, MD, 1808 (OCLC); French trans., 1806."
433;434.0;1805A058;1805A058_4;Flowers of Literature;Flowers of Literature for 1807: [.;0;Flowers of Literature for 1807: [.;429;1805.0;Amelia Alderson OPIE ;Female.;ADELINE MOWBRAY OR THE MOTHER AND DAUGHTER A TALE IN THREE VOLUMES BY MRS OPIE;"London:Printed for Longman, Hurst, Rees, & Orme, Paternoster Row; and A. Constable and Co. Edinburgh, 1805. ";"3 vols (I 237p; II 237p; III 296p). 8°.";"Corvey; CME 3-628-48260-7; ECB 423; EN2 1805: 57; NSTC O382; OCLC 8901238.";;"2nd edn 1805 (NSTC); 3rd edn 1810 (OCLC); 1844 (NSTC); Georgetown, MD, 1808 (OCLC); French trans., 1806."
434;435.0;1805A058;1805A058_5;Monthly Review; 2nd ser. 51 (Nov 1806): 32021.;1;Monthly Review, 2nd ser. 51 (Nov 1806): 32021.;429;1805.0;Amelia Alderson OPIE ;Female.;ADELINE MOWBRAY OR THE MOTHER AND DAUGHTER A TALE IN THREE VOLUMES BY MRS OPIE;"London:Printed for Longman, Hurst, Rees, & Orme, Paternoster Row; and A. Constable and Co. Edinburgh, 1805. ";"3 vols (I 237p; II 237p; III 296p). 8°.";"Corvey; CME 3-628-48260-7; ECB 423; EN2 1805: 57; NSTC O382; OCLC 8901238.";;"2nd edn 1805 (NSTC); 3rd edn 1810 (OCLC); 1844 (NSTC); Georgetown, MD, 1808 (OCLC); French trans., 1806."
435;436.0;1805A059;1805A059_1;Monthly Review; 2nd ser. 58 (Jan 1809): 101.;1;Monthly Review, 2nd ser. 58 (Jan 1809): 101.;430;1805.0;Mary PICKAR ;Female.;THE CASTLE OF ROVIEGO OR RETRIBUTION A ROMANCE IN FOUR VOLUMES BY MARY PICKAR;London:Printed by J. Barfield, Wardour Street, for J. Booth, Duke Street, Portland Place, 1805. ;"4 vols (I 321p; II 311p; III 270p; IV 295p). 12°.";"Corvey; CME 3-628-48414-6; EN2 1805: 58; xNSTC; OCLC 6968932.";Block and OCLC give the author's name as Pickard, Frank as Picard, and Summers as Pickhard! The present spelling is found, however, in the George Robinson archive, where Mary Pickar appears as the translator of Soulavie's Mémoires (see G. E. Bentley, jun., 'Copyright Documents in the George Robinson Archive: William Godwin and Others, 1713<U+0096>1820', Studies in Bibliography 35 (1982), 94 and 108).;
436;437.0;1805A061;1805A061_1;Flowers of Literature;Flowers of Literature (1805): 419.;1;Flowers of Literature (1805): 419.;432;1805.0;Mary PILKINGTON ;Female.;CRIMES AND CHARACTERS OR THE NEW FOUNDLING IN THREE VOLUMES BY MRS PILKINGTON AUTHOR OF PARENTAL DUPLICITY C C;"London:Printed for W. Earle, and J. W. Hucklebridge; and sold by W. Earle, 47, Albemarle Street; G. Robinson, Paternoster-Row; Crosby and Co. Stationers' Court; and all other Booksellers, 1805. ";"3 vols (I 240p; II 256p; III 248p). 12°.";"Corvey; CME 3-628-48442-1; ECB 450; EN2 1805: 60; NSTC P1762; OCLC 10418898.";'Entered at Stationers' Hall' on verso of t.ps. Evidently the first fully adult novel by Mary (Hopkins) Pilkington (1766<U+0096>1839). The Miss or Mrs Pilkington who wrote The Accusing Spirit (EN2 1802: 54), the last of a sequence of novels for the Minerva Press, is apparently another author.;
437;438.0;1805A061;1805A061_2;Flowers of Literature; viz.;0;Flowers of Literature for 1805: We shall terminate this article, by recommending to the notice of our readers three other novels by our fair countrywomen, viz.;432;1805.0;Mary PILKINGTON ;Female.;CRIMES AND CHARACTERS OR THE NEW FOUNDLING IN THREE VOLUMES BY MRS PILKINGTON AUTHOR OF PARENTAL DUPLICITY C C;"London:Printed for W. Earle, and J. W. Hucklebridge; and sold by W. Earle, 47, Albemarle Street; G. Robinson, Paternoster-Row; Crosby and Co. Stationers' Court; and all other Booksellers, 1805. ";"3 vols (I 240p; II 256p; III 248p). 12°.";"Corvey; CME 3-628-48442-1; ECB 450; EN2 1805: 60; NSTC P1762; OCLC 10418898.";'Entered at Stationers' Hall' on verso of t.ps. Evidently the first fully adult novel by Mary (Hopkins) Pilkington (1766<U+0096>1839). The Miss or Mrs Pilkington who wrote The Accusing Spirit (EN2 1802: 54), the last of a sequence of novels for the Minerva Press, is apparently another author.;
438;439.0;1805A062;1805A062_1;Monthly Review; 2nd ser. 50 (June 1806): 220.;1;Monthly Review, 2nd ser. 50 (June 1806): 220.;433;1805.0;Anna Maria PORTER ;Female.;A SAILORS FRIENDSHIP AND A SOLDIERS LOVE IN TWO VOLUMES;London:Printed for Longman, Hurst, Rees, and Orme, Paternoster-Row, 1805. ;"2 vols (I viii, 318p; II 184p). 12°.";"Corvey; CME 3-628-48592-4; ECB 511; EN2 1805: 61; NSTC P2593; OCLC 6977999.";Dedication to 'the late Lord Duncan'. 'Preface by the Editor', stating that the stories originated from an 'old maiden lady, with whom I became acquainted at Bath' and a 'younger friend of hers' (p. [v]).;Baltimore 1810 (OCLC).
439;440.0;1805A065;1805A065_1;Critical Review; 3rd ser. 6 (Nov 1805): 32627.;1;Critical Review, 3rd ser. 6 (Nov 1805): 32627.;436;1805.0;Olivia Wilmot SERRES [née WILMOT, Olivia] ;Female.;ST JULIAN IN A SERIES OF LETTERS BY MRS J T SERRES;"London:Printed by D. N. Shury, Berwick-Street, Soho; for J. Ridgway, 170, Piccadilly, 1805. ";1 vol.  (167p, ill.). 8°.;"MH-H EC8.Se685.805s; EN2 1805: 64; xNSTC; xOCLC.";Frontispiece portrait of 'Olivia Serres'.;
440;441.0;1805A065;1805A065_2;Flowers of Literature;Flowers of Literature (1805): 433434.;1;Flowers of Literature (1805): 433434.;436;1805.0;Olivia Wilmot SERRES [née WILMOT, Olivia] ;Female.;ST JULIAN IN A SERIES OF LETTERS BY MRS J T SERRES;"London:Printed by D. N. Shury, Berwick-Street, Soho; for J. Ridgway, 170, Piccadilly, 1805. ";1 vol.  (167p, ill.). 8°.;"MH-H EC8.Se685.805s; EN2 1805: 64; xNSTC; xOCLC.";Frontispiece portrait of 'Olivia Serres'.;
441;442.0;1805A065;1805A065_3;Flowers of Literature;Flowers of Literature for 1805: Mrs.;0;Flowers of Literature for 1805: Mrs.;436;1805.0;Olivia Wilmot SERRES [née WILMOT, Olivia] ;Female.;ST JULIAN IN A SERIES OF LETTERS BY MRS J T SERRES;"London:Printed by D. N. Shury, Berwick-Street, Soho; for J. Ridgway, 170, Piccadilly, 1805. ";1 vol.  (167p, ill.). 8°.;"MH-H EC8.Se685.805s; EN2 1805: 64; xNSTC; xOCLC.";Frontispiece portrait of 'Olivia Serres'.;
442;443.0;1805A065;1805A065_4;Monthly Review; 2nd ser. 50 (July 1806): 31819.;1;Monthly Review, 2nd ser. 50 (July 1806): 31819.;436;1805.0;Olivia Wilmot SERRES [née WILMOT, Olivia] ;Female.;ST JULIAN IN A SERIES OF LETTERS BY MRS J T SERRES;"London:Printed by D. N. Shury, Berwick-Street, Soho; for J. Ridgway, 170, Piccadilly, 1805. ";1 vol.  (167p, ill.). 8°.;"MH-H EC8.Se685.805s; EN2 1805: 64; xNSTC; xOCLC.";Frontispiece portrait of 'Olivia Serres'.;
443;444.0;1805A067;1805A067_1;Critical Review; 3rd ser. 5 (June 1805): 218.;1;Critical Review, 3rd ser. 5 (June 1805): 218.;438;1805.0;Elizabeth Isabella SPENCE ;Female.;THE NOBILITY OF THE HEART A NOVEL BY ELIZABETH ISABELLA SPENCE AUTHOR OF HELEN SINCLAIR IN THREE VOLUMES;London:Printed for Longman, Hurst, Rees, and Orme, Paternoster-Row, 1805. ;"3 vols (I 299p; II 281p; III 251p). 12°.";"Corvey; CME 3-628-48722-6; ECB 554; EN2 1805: 66; xNSTC; OCLC 5107958.";;
444;445.0;1805A067;1805A067_2;Monthly Review; 2nd ser. 49 (Feb 1806): 20708.;1;Monthly Review, 2nd ser. 49 (Feb 1806): 20708.;438;1805.0;Elizabeth Isabella SPENCE ;Female.;THE NOBILITY OF THE HEART A NOVEL BY ELIZABETH ISABELLA SPENCE AUTHOR OF HELEN SINCLAIR IN THREE VOLUMES;London:Printed for Longman, Hurst, Rees, and Orme, Paternoster-Row, 1805. ;"3 vols (I 299p; II 281p; III 251p). 12°.";"Corvey; CME 3-628-48722-6; ECB 554; EN2 1805: 66; xNSTC; OCLC 5107958.";;
445;446.0;1805A069;1805A069_1;Flowers of Literature;Flowers of Literature (1806): 502.;1;Flowers of Literature (1806): 502.;440;1805.0;Mrs F. TEMPLE ;Female.;FERDINAND FITZORMOND OR THE FOOL OF NATURE BY MRS TEMPLE IN FIVE VOLUMES;"London:Printed for Richard Phillips, No. 6, Bridge-Street, Blackfriars; by B. M'Millan, Bow-Street, Covent-Garden, 1805. ";"5 vols (I vii, 303p; II 368p; III 347p; IV 298p; V 341p). 12°.";"Corvey; CME 3-628-48948-2; ECB 582; EN2 1805: 68; NSTC T460; OCLC 13379452.";'Advertisement', signed 'F. Temple', dated London, May, 1805. For a possible authorial link with Laura Sophia Temple (1763<U+0096>after 1820), see Flowers of Literature under Reviews (click on link below) and Jackson, pp. 346<U+0096>47.;
446;447.0;1805A069;1805A069_2;Flowers of Literature;Flowers of Literature for 1806: Mrs.;0;Flowers of Literature for 1806: Mrs.;440;1805.0;Mrs F. TEMPLE ;Female.;FERDINAND FITZORMOND OR THE FOOL OF NATURE BY MRS TEMPLE IN FIVE VOLUMES;"London:Printed for Richard Phillips, No. 6, Bridge-Street, Blackfriars; by B. M'Millan, Bow-Street, Covent-Garden, 1805. ";"5 vols (I vii, 303p; II 368p; III 347p; IV 298p; V 341p). 12°.";"Corvey; CME 3-628-48948-2; ECB 582; EN2 1805: 68; NSTC T460; OCLC 13379452.";'Advertisement', signed 'F. Temple', dated London, May, 1805. For a possible authorial link with Laura Sophia Temple (1763<U+0096>after 1820), see Flowers of Literature under Reviews (click on link below) and Jackson, pp. 346<U+0096>47.;
447;448.0;1805A070;1805A070_1;Critical Review; 3rd ser. 3 (Dec 1804): 470.;1;Critical Review, 3rd ser. 3 (Dec 1804): 470.;441;1805.0;William Frederick WILLIAMS ;Male.;THE WITCHERIES OF CRAIG ISAF IN TWO VOLUMES BY WILLIAM FREDERICK WILLIAMS AUTHOR OF TALES OF AN EXILE THE WORLD WE LIVE IN C C;London:Printed at the Minerva-Press, for Lane, Newman, and Co. Leadenhall-Street, 1805. ;"2 vols (I 272p; II 260p). 12°.";"Corvey; CME 3-628-48967-9; ECB 640; EN2 1805: 69; xNSTC; xOCLC.";Blakey places under 1804, but copy not seen by her.;
448;449.0;1805A073;1805A073_1;Monthly Review; 2nd ser. 52 (Jan 1807): 9798.;1;Monthly Review, 2nd ser. 52 (Jan 1807): 9798.;444;1805.0;Revd WYNDHAM? ;Male.;MEN AND WOMEN A NOVEL IN THREE VOLUMES DEDICATED TO SIR JAMES MACKINTOSH BY THE AUTHOR OF WHAT YOU PLEASE TOURVILLE C;"Bristol:Printed for J. Lansdown, St. John-Street; J. Mills, St. Augustine's Back<U+0097>Longman and Co. T. Ostell, Crosby and Co. Lane and Newman, London.<U+0097>Mozley, Gainsborough, and Wilson and Spence, York. J. Mills, Printer, St. Augustine's Back, Bristol, 1805. ";"3 vols (I iv, 210p; II 206p; III ii, 238p). 12°.";"Corvey; CME 3-628-47482-5; ECB 381; EN2 1805: 72; NSTC W31335; OCLC 46997567.";"Dedication to Sir James Mackintosh, Recorder of Bombay. Attributed to the Revd Mr Wyndham by Summers (p. 412).  However, see EN2 Update 1, under 1808: 18 (Sketches of Character, or Specimens of Real Life), for a possible connection with Orton Smith. BL 1568/8750 is an incomplete set (wanting vols 1 and 2), with imprint reading 'Bristol: Printed for J. Lansdown, St. John-Street; J. Mills, St. Augustine's Back<U+0097>Longman and Rees, T. Hurst, T. Ostell, and Crosby and Co. London. J. Mills, Printer, 1804'. No other evidence has been discovered, however, in support of publication in 1804. ECB dates Jan 1805.";?Boston 1805 (OCLC): it is not entirely clear from the available evidence whether this represents the same work.
449;450.0;1805A076;1805A076_1;Critical Review; 3rd ser. 5 (July 1805): 25256.;1;Critical Review, 3rd ser. 5 (July 1805): 25256.;447;1805.0;Johann Heinrich ZSCHOKKE ;Male.;THE BRAVO OF VENICE A ROMANCE TRANSLATED FROM THE GERMAN BY M G LEWIS;London:Printed by D. N. Shury, No. 7, Berwick Street, Soho, for J. F. Hughes, Wigmore Street, Cavendish Square, 1805. ;1 vol.  (viii, 340p). 8°.;"BL 12547.g.29; ECB 343; EN2 1805: 75; NSTC Z92; OCLC 7129916.";"Trans. of Abällino, der große Bandit (Leipzig, 1803). Dedication to the Earl of Moira, signed M. G. Lewis, Inveraray Castle, 27 Oct 1804. Summers states actually published in Dec 1804, and that some few copies carry this date on t.p.; no British copy with this imprint date, however, has been located.";"2nd edn 1805 (Corvey), CME 3-628-48040-X; 5th edn 1807 (NSTC); 6th edn 1809 (NSTC); 7th edn 1818 (NSTC); 8th edn 1826 (NUC); [at least 4 more edns to 1850]; New York '1804' (OCLC); French trans., 1806."
450;451.0;1805A076;1805A076_2;Flowers of Literature;Flowers of Literature (1806): 498.;1;Flowers of Literature (1806): 498.;447;1805.0;Johann Heinrich ZSCHOKKE ;Male.;THE BRAVO OF VENICE A ROMANCE TRANSLATED FROM THE GERMAN BY M G LEWIS;London:Printed by D. N. Shury, No. 7, Berwick Street, Soho, for J. F. Hughes, Wigmore Street, Cavendish Square, 1805. ;1 vol.  (viii, 340p). 8°.;"BL 12547.g.29; ECB 343; EN2 1805: 75; NSTC Z92; OCLC 7129916.";"Trans. of Abällino, der große Bandit (Leipzig, 1803). Dedication to the Earl of Moira, signed M. G. Lewis, Inveraray Castle, 27 Oct 1804. Summers states actually published in Dec 1804, and that some few copies carry this date on t.p.; no British copy with this imprint date, however, has been located.";"2nd edn 1805 (Corvey), CME 3-628-48040-X; 5th edn 1807 (NSTC); 6th edn 1809 (NSTC); 7th edn 1818 (NSTC); 8th edn 1826 (NUC); [at least 4 more edns to 1850]; New York '1804' (OCLC); French trans., 1806."
451;452.0;1806A001;1806A001_1;Flowers of Literature;Flowers of Literature (1806): lxxix.;1;Flowers of Literature (1806): lxxix.;448;1806.0;ANON ;Female.;THE BRAVO OF BOHEMIA OR THE BLACK FOREST A ROMANCE IN FOUR VOLUMES BY A LADY;London:Printed at the Minerva Press, for Lane, Newman, and Co. Leadenhall-Street, 1806. ;"4 vols (I ii, 279p; II 222p; III 303p; IV 292p). 12°.";"ViU PZ2.B7371806; ECB 72; EN2 1806: 1; xNSTC; OCLC 6630508.";"Dedication to Lady Emily M'Leod, dated 30 Apr 1806. Title in second edn of 1819, also issued by the Minerva Press, lists the author's other publications as 'Jessy, or the Rose of Donald's Cottage; Yamboo, or the North American Slave, &c. &c'. This helps link a chain of three novels by this female author<U+0097>for the two titles listed, see also  EN2 1818:10 and 1812: 18.";"2nd edn 1819 (Corvey, NSTC 2B39354), CME 3-628-47274-1; 3rd edn 1832 (NSTC)."
